Price,Mileage,Cylinders,Car_Age,Mileage_per_Year,Repair Cost,Brand_Encoded,Fuel Type_diesel,Fuel Type_electric,Fuel Type_gas,Fuel Type_hybrid,Fuel Type_other,Transmission_automatic,Transmission_manual,Body Type_bus,Body Type_convertible,Body Type_coupe,Body Type_hatchback,Body Type_minivan,Body Type_offroad,Body Type_other,Body Type_pickup,Body Type_sedan,Body Type_suv,Body Type_truck,Body Type_van,Body Type_wagon,Condition_excellent,Condition_fair,Condition_good,Condition_new,Condition_salvage,Title Status_clean,Title Status_lien,Title Status_missing,Title Status_parts only,Title Status_rebuilt,Title Status_salvage
-1.2705564298342347,0.31513712445011766,-1.0275251801645275,-0.6279808226342756,13545.454545454546,745.0,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.8107059105151802,1.6733624697625173,1.4462442722266602,1.3621800774851762,6939.393939393939,6870.0,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.8107059105151802,0.37303147979405865,0.20935954603106635,0.18617590923277286,7620.5,4572.3,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.7170326565798172,0.10371237163542621,-1.0275251801645275,-0.35659524534525944,9753.357142857143,682.735,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.454483684649051,-1.722200893518482,1.4462442722266602,0.457561486521789,1260.8695652173913,145.0,1.0580697873091636,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.010225376885715003,-0.1854707821984001,0.20935954603106635,-0.6279808226342756,10864.90909090909,597.57,1.357700061864558,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.07852169475495235,-0.6780651593095747,-1.0275251801645275,-0.7184426817306143,9050.0,452.5,-1.076534175193764,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.09196362740740821,-0.9921547704130671,-1.0275251801645275,-0.6279808226342756,6545.454545454545,360.0,-1.9369963606774718,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.7596114083686185,-0.39365277200115817,-1.0275251801645275,-0.4470571044415982,8250.153846153846,536.26,-1.9369963606774718,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.010225376885715003,-0.5337537163701322,0.20935954603106635,-0.4470571044415982,7615.384615384615,495.0,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.12944588189435874,-0.5167758995537272,-1.0275251801645275,-0.8089045408269531,11111.111111111111,500.0,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.2486663869030025,-1.586378358987242,0.20935954603106635,0.9098707820034826,1321.4285714285713,185.0,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.12944588189435874,0.16233677310247266,0.20935954603106635,-0.7184426817306143,14000.0,700.0,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.2622786345626136,1.3677617670672275,1.4462442722266602,-0.26613338624892074,14066.666666666666,6330.0,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1.0627591681920787,0.04349205538763769,0.20935954603106635,-0.8089045408269531,14777.777777777777,665.0,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.1138536703386404,-1.790112160784102,0.20935954603106635,4.890192582242387,347.22222222222223,125.0,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.4019498933426873,-0.33341547793655324,-1.0275251801645275,-0.26613338624892074,7386.666666666667,554.0,-0.4664141411223436,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.9469579162393444,-0.17721956322562726,-1.0275251801645275,0.18617590923277286,6000.0,600.0,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.09196362740740821,-0.7205097013505872,-1.0275251801645275,-0.8993663999232918,11000.0,440.0,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.14305812955396982,-0.4271160489462924,-1.0275251801645275,-1.1707519772123078,21056.2,526.405,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
-0.4198329690939839,-0.17721956322562726,-1.0275251801645275,-0.7184426817306143,12000.0,600.0,-1.076534175193764,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.07835137974779714,0.7395825448602426,1.4462442722266602,0.005252191040095429,9666.666666666666,5220.0,-0.4425642134715591,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.7170326565798172,0.16233677310247266,0.20935954603106635,-0.5375189635379369,11666.666666666666,700.0,-2.460762811848352,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.44452864513148865,-0.13499573280322805,-1.0275251801645275,-0.8089045408269531,13609.666666666666,612.4350000000001,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.3338238904806052,-0.1619395280908628,1.4462442722266602,0.3670996274254503,5495.454545454545,604.5,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.3338238904806052,0.28118149081730764,0.20935954603106635,0.09571405013643415,7736.8421052631575,7350.0,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3.0469290015502213,-1.654289626252862,1.4462442722266602,-1.1707519772123078,6600.0,165.0,0.4608880474325936,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.6753054798267919,-0.26210864730765226,-1.0275251801645275,-0.6279808226342756,10454.545454545454,575.0,1.357700061864558,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.9895366680281458,-0.7487438107162687,-1.0275251801645275,0.005252191040095429,4796.5,431.685,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.6746242197981711,-0.9242435031474472,0.20935954603106635,0.819408922907144,2814.814814814815,380.0,-2.460762811848352,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.41898139405820783,-0.6186428004521571,-1.0275251801645275,-0.5375189635379369,7833.333333333333,470.0,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.1138536703386404,-0.21457076022171825,-1.0275251801645275,-0.7184426817306143,11780.0,589.0,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
-1.1002414226790294,1.4696286679656574,1.4462442722266602,0.9098707820034826,7750.0,6510.0,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
-0.3508553911961257,-0.5507315331865372,0.20935954603106635,0.5480233456181277,4083.3333333333335,490.0,0.4608880474325936,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.11241438117883822,-0.2960642809404623,0.20935954603106635,-0.8993663999232918,14125.0,565.0,-0.4425642134715591,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.9435386631834349,-0.9412213199638522,-1.0275251801645275,-0.9898282590196305,10714.285714285714,375.0,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-1.219461927687673,1.2319392325359875,-1.0275251801645275,0.3670996274254503,9227.272727272728,6090.0,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.3508553911961257,2.265073341447864,1.4462442722266602,0.5480233456181277,10993.833333333334,7915.5599999999995,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.6403909033599748,0.28118149081730764,0.20935954603106635,0.6384852047144665,5880.0,735.0,1.357700061864558,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.7596114083686185,-0.0753526623271973,-1.0275251801645275,-0.6279808226342756,11454.545454545454,630.0,-1.9369963606774718,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1.7981793690882555,-1.671267443069267,-1.0275251801645275,-0.8993663999232918,4000.0,160.0,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.708516906222057,0.19629240673528264,-1.0275251801645275,0.09571405013643415,7473.684210526316,710.0,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.2486663869030025,0.9433163466571025,-1.0275251801645275,0.819408922907144,6888.888888888889,5580.0,0.2725828940983038,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.708253045310307,-1.2807776562919522,0.20935954603106635,-0.8993663999232918,6875.0,275.0,-1.9369963606774718,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.7766429090841391,-1.263799839475547,0.20935954603106635,1.1812563592924987,1806.4516129032259,280.0,0.7916980788182346,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.7086872212292121,0.33211494126652263,0.20935954603106635,-0.35659524534525944,10714.285714285714,750.0,1.0580697873091636,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.6233594026444542,-0.7755348056525557,1.4462442722266602,0.5480233456181277,3531.625,423.795,0.7916980788182346,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
-1.0159354941372025,-0.7714431517998022,0.20935954603106635,0.005252191040095429,4722.222222222223,425.0,-2.460762811848352,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.2486663869030025,0.6716712775946225,1.4462442722266602,-0.26613338624892074,11333.333333333334,5100.0,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.7596114083686185,1.3338061334344173,0.20935954603106635,-0.175671527152582,13062.5,6270.0,1.0580697873091636,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.18054038404092035,-0.8902878695146371,-1.0275251801645275,-0.4470571044415982,6000.0,390.0,-1.9369963606774718,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.500719644579901,-0.5172003449741374,0.20935954603106635,-0.5375189635379369,8331.25,499.875,1.0580697873091636,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.9299264155238239,-0.17721956322562726,-1.0275251801645275,0.18617590923277286,6000.0,600.0,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.9469579162393444,-0.16024174640922229,-1.0275251801645275,-0.175671527152582,7562.5,605.0,0.7916980788182346,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.3508553911961257,0.14535895628606765,-1.0275251801645275,-0.7184426817306143,13900.0,695.0,-0.4664141411223436,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1.9654287061146671,-1.161932938577117,0.20935954603106635,-0.4470571044415982,4769.2307692307695,310.0,1.6080495125702627,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-1.508997439851522,-2.035560458498869,1.4462442722266602,0.5480233456181277,439.2916666666667,52.715,0.8404155418411721,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.7000011558642967,-0.34246465429969714,-1.0275251801645275,-0.175671527152582,6891.6875,551.335,-1.076534175193764,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-1.185569241263787,0.4583789649301266,0.20935954603106635,0.457561486521789,6845.086956521739,4723.11,-0.8852693427994621,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-1.4664186880627208,-2.197579764377822,2.683128998422254,-1.3516756954049853,333.3333333333333,5.0,0.7916980788182346,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.6753054798267919,-0.36397554820608224,-1.0275251801645275,0.09571405013643415,5736.8421052631575,545.0,-0.8852693427994621,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1.709956195381859,-1.450555824456002,1.4462442722266602,2.9000316821229344,900.0,225.0,0.7916980788182346,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.8618004126617418,0.7005335661825111,0.20935954603106635,0.18617590923277286,8585.0,5151.0,0.8404155418411721,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.36788689191164625,0.5018931094305726,-1.0275251801645275,-0.26613338624892074,10666.666666666666,4800.0,-1.9369963606774718,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.521170398351331,-0.583838275978527,-1.0275251801645275,-0.4470571044415982,7388.461538461538,480.25,-1.7617360722553292,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.9128949148083033,-0.17721956322562726,-1.0275251801645275,0.18617590923277286,6000.0,600.0,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.9299264155238239,-1.024888001235096,0.20935954603106635,0.2766377683291116,3336.7619047619046,350.36,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.9299264155238239,-0.024419211877982305,0.20935954603106635,0.18617590923277286,6450.0,645.0,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.7255484069375775,-0.9468579551468986,0.20935954603106635,0.18617590923277286,3733.4,373.34000000000003,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.9810209176703855,0.00953642175482769,1.4462442722266602,0.3670996274254503,5954.545454545455,655.0,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
-1.5253476805384218,-0.024419211877982305,-1.0275251801645275,-0.6279808226342756,11727.272727272728,645.0,1.357700061864558,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.6761570548625679,-0.6016649836357522,-1.0275251801645275,-0.5375189635379369,7916.666666666667,475.0,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.5058420477073626,0.06046987220404268,-1.0275251801645275,-0.8089045408269531,14888.888888888889,670.0,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-1.2705564298342347,-0.17721956322562726,-1.0275251801645275,-0.4470571044415982,9230.76923076923,6000.0,-1.7617360722553292,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
-0.6829696551487762,-0.7714431517998022,-1.0275251801645275,-0.5375189635379369,7083.333333333333,425.0,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.7596114083686185,-0.2960642809404623,-1.0275251801645275,-0.4470571044415982,8692.307692307691,565.0,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.7596114083686185,-0.6865540677177772,-1.0275251801645275,-0.26613338624892074,6000.0,450.0,-1.9369963606774718,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.005102973758253479,-1.263799839475547,-1.0275251801645275,-0.8089045408269531,6222.222222222223,280.0,-1.1278508438341865,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.5892964012134132,0.7616537067215691,0.20935954603106635,0.2766377683291116,8347.619047619048,5259.0,1.0580697873091636,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.28272938833404354,0.473404332812645,-1.0275251801645275,-0.4470571044415982,12178.615384615385,4749.66,-0.8852693427994621,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.5041388976358105,-0.4318868154717022,0.20935954603106635,-0.5375189635379369,8750.0,5250.0,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.34743613814021623,-0.2960642809404623,0.20935954603106635,-0.6279808226342756,10272.727272727272,565.0,-0.8852693427994621,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.6233594026444542,-0.2585263279593908,-1.0275251801645275,-0.35659524534525944,8229.357142857143,576.0550000000001,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.47007589620476947,0.249127372667935,-1.0275251801645275,-0.26613338624892074,9674.133333333333,725.5600000000001,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.0286961667610377,-1.4658358595907666,-1.0275251801645275,-0.8993663999232918,5512.5,220.5,-0.8852693427994621,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.500719644579901,-1.2469918008273062,0.20935954603106635,-0.5375189635379369,4749.166666666667,284.95,-2.460762811848352,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
-0.9641597319620202,-0.4318868154717022,-1.0275251801645275,0.3670996274254503,4772.727272727273,525.0,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.47007589620476947,-0.9242435031474472,0.20935954603106635,0.18617590923277286,3800.0,380.0,-2.460762811848352,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1.1138536703386404,-0.5473359698232562,0.20935954603106635,-0.9898282590196305,14028.57142857143,491.0,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.742579907653098,-1.0770438544950922,-1.0275251801645275,-0.4470571044415982,5153.846153846154,335.0,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
-0.8788319133772623,0.8414494457586725,0.20935954603106635,0.2766377683291116,8571.42857142857,5400.0,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-1.0150839191014265,-0.2955549464359701,-1.0275251801645275,0.2766377683291116,5382.380952380952,565.15,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.2486663869030025,-1.1749209684416668,-1.0275251801645275,-0.8993663999232918,7654.375,306.175,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.2486663869030025,-0.15718573938226937,-1.0275251801645275,-0.5375189635379369,10098.333333333334,605.9,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.7732236560282296,-1.2958879132585526,-1.0275251801645275,-0.9898282590196305,7730.0,270.55,-0.8852693427994621,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.8958634140927828,0.3691265819262855,-1.0275251801645275,0.3670996274254503,6917.272727272727,4565.4,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
