Price,Year,Mileage,Cylinders,Brand_Encoded,Model_Encoded,Fuel Type_diesel,Fuel Type_electric,Fuel Type_gas,Fuel Type_hybrid,Fuel Type_other,Transmission_automatic,Transmission_manual,Body Type_bus,Body Type_convertible,Body Type_coupe,Body Type_hatchback,Body Type_minivan,Body Type_offroad,Body Type_other,Body Type_pickup,Body Type_sedan,Body Type_suv,Body Type_truck,Body Type_van,Body Type_wagon,Condition_excellent,Condition_fair,Condition_good,Condition_new,Condition_salvage,Title Status_clean,Title Status_lien,Title Status_missing,Title Status_parts only,Title Status_rebuilt,Title Status_salvage
-0.08707437618009112,0.7238560742131885,-0.6396738545979772,-1.053488610803049,-0.5218767670366499,-1.6499754636325992,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.08291019808750737,0.6379135381183184,-0.9599470053265581,-1.053488610803049,-1.188646987475155,-1.0072774788224834,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.7661635994529447,0.466028465928578,-0.3496621885976968,-1.053488610803049,-1.188646987475155,-1.0072774788224834,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.018978657617346868,0.466028465928578,-0.49252132588484543,0.18733961506213742,0.6107255215843321,-0.3549735914451781,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.13784898927301015,0.8097986103080588,-0.4752092636833005,-1.053488610803049,0.6107255215843321,-0.3549735914451781,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.25671932092867344,-0.8231095754944748,-1.5658691823806299,0.18733961506213742,0.2745202221067439,-0.9541833678475155,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.13784898927301015,0.7238560742131885,0.2172732243784959,0.18733961506213742,0.12099168838323676,0.5369348720072938,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.0019971816665378286,0.12225832154909722,1.186748707665011,1.4281678409273237,0.26165105630681673,1.1524585931123492,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
0.12536388796452996,-2.0263050808226577,-1.119720027384616,-1.053488610803049,3.437879022659853,2.3654611103591026,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.25272495759559777,0.2941433937388376,1.4464296406881845,1.4281678409273237,0.12099168838323676,0.5369348720072938,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1.0508543272836226,0.8097986103080588,0.09608878896768151,0.18733961506213742,0.12099168838323676,0.5369348720072938,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.1017987551360497,-4.6045811636687635,-1.7736139287991688,0.18733961506213742,0.6107255215843321,-0.3549735914451781,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.40955260448595476,0.2941433937388376,-0.2882389919066155,-1.053488610803049,-0.31814389503249924,-0.667223578341025,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.9529598349118441,-0.13556928673551336,-0.12896801965240232,-1.053488610803049,0.09563020074718459,-0.33900928551636966,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.08291019808750737,0.8957411464029289,-0.6829540101018394,-1.053488610803049,-1.0334022319490774,-0.6721165710401075,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.1338546259399345,1.1535687546875395,-0.38378426319694187,-1.053488610803049,-1.0334022319490774,-0.6721165710401075,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
-0.4273831542343043,0.7238560742131885,-0.12896801965240232,-1.053488610803049,-0.5218767670366499,-1.6499754636325992,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.08690456142058303,0.03631578545422703,0.8058833392310228,1.4281678409273237,-0.33144922775136687,-1.2622436820015779,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.7810577931684113,0.5519710020234482,-0.013046451150857601,0.18733961506213742,2.5120010000526927,1.8490023316455693,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.7237099095759221,0.5519710020234482,0.2172732243784959,0.18733961506213742,-1.5503981287008382,-1.568526336637899,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.4520062943629774,0.8097986103080588,-0.08591292095716013,-1.053488610803049,-1.0334022319490774,-0.6721165710401075,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.3416267006827186,-0.30745435892525375,-0.1133871636710119,1.4281678409273237,0.09563020074718459,-0.33900928551636966,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.3416267006827186,-0.04962675064064316,0.33845765978931025,0.18733961506213742,0.09563020074718459,-0.33900928551636966,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1.0168913753820046,0.8957411464029289,-0.5098333880863903,-1.053488610803049,0.5142577248852539,0.24013111894419314,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
3.029196275552876,1.1535687546875395,-1.6351174311868095,1.4281678409273237,0.12099168838323676,0.5369348720072938,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.5065980230601929,0.6379135381183184,-2.205186327421482,0.18733961506213742,0.17904385518901605,0.85135308324036,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.6821052934964399,0.6379135381183184,-0.2155283306601269,-1.053488610803049,0.8532911446309382,0.7303143034734788,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.9954135247888667,0.03631578545422703,-0.7117439695430087,-1.053488610803049,0.6107255215843321,-0.3549735914451781,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
3.0544986747195813,-0.13556928673551336,-1.0638193785358274,1.4281678409273237,2.3782696225563678,7.267087888180047,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.5963488399448542,-0.13556928673551336,-0.16359214405549213,1.4281678409273237,-0.48946034680231165,-0.8834810006646159,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2.018798456479738,1.1535687546875395,-1.4446847469698156,-1.053488610803049,5.079534280792342,4.803009388474307,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.6814260344584075,-0.7371670393996047,-0.8906987565203784,0.18733961506213742,-1.5503981287008382,-1.568526336637899,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.42653408043676383,0.5519710020234482,-0.57908163689257,-1.053488610803049,-1.0334022319490774,-0.6721165710401075,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.1017987551360497,0.7238560742131885,-0.16705455649580112,-1.053488610803049,0.12099168838323676,0.5369348720072938,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
-1.1057931184691254,-0.8231095754944748,1.550302013897454,1.4281678409273237,0.2745202221067439,-0.9541833678475155,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
-0.3586081766335277,-0.4793394311149941,-0.5098333880863903,0.18733961506213742,0.12099168838323676,0.5369348720072938,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.12086751332220111,0.8957411464029289,-0.2501524550632167,0.18733961506213742,-0.33144922775136687,-1.2622436820015779,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-1.1229444091794425,0.2941433937388376,0.4315273061848157,0.18733961506213742,-0.793603252570957,-2.671644870101836,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.9319839956279594,0.9816836824977991,-0.9080108187219234,-1.053488610803049,0.12099168838323676,0.5369348720072938,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.6897469576743039,0.8097986103080588,-0.31940070386939634,-1.053488610803049,0.04053484633229471,-0.7565298502186351,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-1.2246634501247886,-0.30745435892525375,1.3079331430758252,-1.053488610803049,0.09563020074718459,-0.33900928551636966,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1.2714436998846321,0.3800859298337078,-0.9992973227106696,1.4281678409273237,0.5142577248852539,0.24013111894419314,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.3586081766335277,-0.4793394311149941,2.3614067521642363,1.4281678409273237,0.6107255215843321,-0.3549735914451781,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.6472932677972814,-0.5652819672098643,0.33845765978931025,0.18733961506213742,0.8532911446309382,0.7303143034734788,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-1.1057931184691254,-0.30745435892525375,-0.18090420625703704,-1.053488610803049,-2.8193136126201757,-2.1864246244637653,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.7661635994529447,0.6379135381183184,-0.02509564644313286,-1.053488610803049,-1.188646987475155,-1.0072774788224834,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-1.0208857387150803,-0.13556928673551336,0.6154506550140288,0.18733961506213742,-0.394815376246468,-0.07409305947667919,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1.784114458839557,0.8957411464029289,-1.6524294933883545,-1.053488610803049,0.09563020074718459,-0.33900928551636966,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.7152191716005175,-0.04962675064064316,0.2518973487815857,-1.053488610803049,0.09563020074718459,-0.33900928551636966,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.25671932092867344,-0.7371670393996047,1.0136280856495619,-1.053488610803049,0.09563020074718459,-0.33900928551636966,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.6944522658192853,0.8957411464029289,-1.2542520627528215,0.18733961506213742,-1.188646987475155,-1.0072774788224834,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.762169236119869,0.8097986103080588,-1.1278740086815437,-1.053488610803049,0.5142577248852539,0.24013111894419314,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.7831450754037537,-1.0809371837790855,-1.2369400005512765,0.18733961506213742,0.2745202221067439,-0.9541833678475155,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.7153889863600256,0.3800859298337078,0.390393846393945,0.18733961506213742,0.20139718776781257,-0.495547212270215,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.5285927509011261,0.2941433937388376,0.4769541574016696,0.18733961506213742,0.30725685303965977,0.35869898870991584,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.6303117918464723,-0.4793394311149941,-0.7390624036970466,1.4281678409273237,0.6107255215843321,-0.3549735914451781,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
-1.0217348125126207,0.03631578545422703,-0.7348901967064742,0.18733961506213742,-1.5503981287008382,-1.568526336637899,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.25671932092867344,0.2941433937388376,0.7366350904248432,1.4281678409273237,0.6107255215843321,-0.3549735914451781,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.17181194117462822,0.3800859298337078,-0.6223617923964323,1.4281678409273237,0.5142577248852539,0.24013111894419314,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.7661635994529447,0.2082008576439674,1.4118055162850947,0.18733961506213742,0.20139718776781257,-0.495547212270215,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.18879341712543726,0.466028465928578,-0.8560746321172886,-1.053488610803049,-1.188646987475155,-1.0072774788224834,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1.186706134890095,-3.0576155139610997,-1.1070995340396899,1.4281678409273237,-0.6958991562960023,0.9907954661904703,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-1.3350430438050473,-0.13556928673551336,2.4505292483777894,0.18733961506213742,0.7144858416148558,-1.287494527424042,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1.186706134890095,-0.30745435892525375,-0.9426349431250132,-0.4330744978704558,-1.2758643156097513,-0.7740606705006048,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
0.4904656209069243,0.5519710020234482,-0.4756420652383392,0.18733961506213742,0.20139718776781257,-0.495547212270215,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.8300951399231051,0.5519710020234482,-1.9657778192363173,0.18733961506213742,0.30725685303965977,0.35869898870991584,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.935978358961035,-0.13556928673551336,-0.12896801965240232,-1.053488610803049,0.09563020074718459,-0.33900928551636966,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.9376765065561159,-0.8231095754944748,-0.6829540101018394,-0.4330744978704558,-1.2758643156097513,-0.7740606705006048,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.9529598349118441,0.2082008576439674,-0.11165595745085741,-1.053488610803049,0.6107255215843321,-0.3549735914451781,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.3586081766335277,0.7238560742131885,0.19996116217695098,-1.053488610803049,-0.31814389503249924,-0.667223578341025,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.6812562196988994,0.466028465928578,-0.2250499648709766,-1.053488610803049,0.5142577248852539,0.24013111894419314,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.42253971710368815,0.6379135381183184,-0.6829540101018394,-1.053488610803049,0.5142577248852539,0.24013111894419314,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.9508725526765018,0.466028465928578,-1.133067627342007,0.18733961506213742,0.9582140257197223,2.607869226414758,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-1.5133485412885423,-0.4793394311149941,-2.0238944120469036,1.4281678409273237,0.5113826437369886,-0.08779880490785685,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.706728433625113,0.2082008576439674,-0.29746632106003895,-1.053488610803049,-0.5218767670366499,-1.6499754636325992,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-1.1908703129826788,-0.3933968950201239,0.5191436529868345,0.18733961506213742,-0.5690505435043105,-0.322306211995773,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-1.4708948514115199,1.32545382687728,-2.1891034216362466,2.66899606679251,0.6107255215843321,-0.3549735914451781,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.6821052934964399,-0.04962675064064316,-0.31940070386939634,-1.053488610803049,-0.5690505435043105,-0.322306211995773,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.5122905339883495,-0.13556928673551336,-0.2674645172647616,0.18733961506213742,-0.394815376246468,-0.07409305947667919,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1.6961504134143661,-2.713845369581619,-1.4273726847682706,1.4281678409273237,0.6107255215843321,-0.3549735914451781,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.8680524551577988,-0.13556928673551336,0.7660655961674696,0.18733961506213742,0.5113826437369886,-0.08779880490785685,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.15083610189074353,-2.713845369581619,-0.8790996748453433,1.4281678409273237,0.5215555238611543,0.3588605941206195,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.3755896525843367,0.2941433937388376,0.5635144684093941,-1.053488610803049,-1.188646987475155,-1.0072774788224834,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.5284229361416181,0.466028465928578,-0.5435919093794029,-1.053488610803049,-1.0445124107644184,-2.509635445871306,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.918996883010226,-0.13556928673551336,-0.12896801965240232,-1.053488610803049,0.09563020074718459,-0.33900928551636966,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.935978358961035,-0.22151182283038354,-0.9933246612511366,0.18733961506213742,0.12099168838323676,0.5369348720072938,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
