Price,Mileage,Cylinders,Car_Age,Mileage_per_Year,Brand_Encoded,Condition_Risk,Title_Risk,Body_Risk,Fuel_Risk,Transmission_Risk,Price_Risk,Mileage_Risk,Age_Risk,Risk_Category,Condition_excellent,Condition_fair,Condition_good,Condition_like new,Condition_new,Condition_salvage,Fuel Type_diesel,Fuel Type_electric,Fuel Type_gas,Fuel Type_hybrid,Fuel Type_other,Transmission_automatic,Transmission_manual,Transmission_other,Body Type_bus,Body Type_convertible,Body Type_coupe,Body Type_hatchback,Body Type_minivan,Body Type_offroad,Body Type_other,Body Type_pickup,Body Type_sedan,Body Type_suv,Body Type_truck,Body Type_van,Body Type_wagon,Title Status_clean,Title Status_lien,Title Status_missing,Title Status_parts only,Title Status_rebuilt,Title Status_salvage
3800.0,0.5915226262323544,0.10030800055308994,-0.2172686158307423,12812.5,-0.11355034219298131,5.0,0,3.0,1,1.0,2,2,1,Very High,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
75.0,0.5509004395481508,1.4909905541091564,-0.5093455323420473,16666.666666666668,-0.08589119605073788,1.0,0,2.0,1,1.0,2,2,0,Medium,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3750.0,0.39003658027870436,0.10030800055308994,-0.2172686158307423,11262.5,-0.09519138625459973,2.0,0,1.0,1,1.0,2,2,1,High,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
4995.0,-0.24529441946224065,-1.2903745530029764,-0.728403219725526,11333.333333333334,-0.0899657856018973,1.0,0,1.0,1,1.0,2,1,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
5900.0,-0.13967673408331116,-1.2903745530029764,-0.6553839905976998,11500.0,-0.08589119605073788,2.0,0,0.0,1,1.0,1,1,0,Low,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
5800.0,-0.33619062438681474,-1.2903745530029764,-0.5823647614698736,8255.636363636364,-0.08589119605073788,1.0,0,1.0,1,1.0,1,0,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
6000.0,-0.31743129857604946,-1.2903745530029764,-0.5093455323420473,7760.083333333333,-0.08589119605073788,1.0,0,1.0,1,1.0,1,0,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
9500.0,-0.4360074615072399,0.10030800055308994,-0.9474609071090048,13087.666666666666,1.5310758520454417,1.0,0,1.0,1,1.0,1,0,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
5000.0,0.7133891862849654,0.10030800055308994,-0.2172686158307423,13750.0,-0.13667558198398222,2.0,0,0.0,1,1.0,2,2,1,Medium,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
5500.0,-0.058432360714903875,0.10030800055308994,-0.728403219725526,13888.888888888889,-0.10061155131702476,5.0,0,3.0,1,1.0,2,1,0,Very High,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4000.0,0.5102782528639471,0.10030800055308994,0.0748083006805627,9750.0,-0.10564009244470514,5.0,0,3.0,1,1.0,2,2,1,Very High,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9500.0,1.4852107332848346,0.10030800055308994,0.29386598806404146,13695.652173913044,-0.10061155131702476,5.0,0,3.0,2,1.0,1,2,2,Very High,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
27500.0,-0.017810174030700232,0.10030800055308994,1.4621736541092614,3333.3333333333335,-0.11743958228517228,5.0,0,3.0,1,1.0,0,1,2,Very High,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9500.0,-0.05030792337806315,-1.2903745530029764,-0.43632630321422106,9692.307692307691,-0.12207955785108511,2.0,0,0.0,2,1.0,1,1,0,Low,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
11500.0,-0.13967673408331116,0.10030800055308994,-0.5823647614698736,10454.545454545454,0.0013198207505820817,1.0,0,1.0,1,1.0,0,1,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3950.0,-0.13967673408331116,-1.2903745530029764,-0.3633070740863948,8214.285714285714,-0.1490650142511393,2.0,0,1.0,1,2.0,2,1,1,High,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6800.0,-0.6677651609779586,-1.9857158297810096,0.6589621337031727,1785.7142857142858,-0.14401930936775093,2.0,0,4.0,1,2.0,1,0,2,High,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1200.0,0.06343419933770705,0.10030800055308994,0.2208467589362152,6363.636363636364,-0.12618548749920208,5.0,0,3.0,1,1.0,2,1,2,Very High,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4200.0,0.5509004395481508,-1.2903745530029764,-0.43632630321422106,15384.615384615385,-0.08589119605073788,2.0,0,1.0,1,1.0,2,2,0,Medium,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
19000.0,-0.505276414241144,0.10030800055308994,-0.6553839905976998,7000.0,-0.08589119605073788,2.0,0,3.0,1,1.0,0,0,0,Low,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
4500.0,0.014687575316662684,0.10030800055308994,-0.2172686158307423,8375.0,-0.13093973648058735,1.0,0,0.0,1,1.0,2,1,1,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
16000.0,-0.22904554478855918,0.10030800055308994,-0.5823647614698736,9454.545454545454,1.9578145735248926,5.0,0,0.0,0,2.0,0,1,0,Medium,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
20500.0,0.29091844476924744,1.4909905541091564,-0.728403219725526,18666.666666666668,-0.08129494844366653,1.0,0,2.0,2,1.0,0,2,0,Medium,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2950.0,-0.06655679805174461,0.10030800055308994,-0.2902878449585686,8266.666666666666,-0.13595309396284028,5.0,0,0.0,1,1.0,2,1,1,High,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1800.0,0.014687575316662684,0.10030800055308994,0.2208467589362152,6090.909090909091,-0.10061155131702476,2.0,3,2.0,1,1.0,2,1,2,Very High,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
6500.0,-0.09905454739910752,0.10030800055308994,-0.0712301575750898,6666.666666666667,0.0013198207505820817,1.0,0,1.0,1,1.0,1,1,1,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
27500.0,-1.0739789033826581,1.4909905541091564,1.4621736541092614,0.02564102564102564,-0.11743958228517228,2.0,0,1.0,1,1.0,0,0,2,Low,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
42000.0,-0.9794591994058531,1.4909905541091564,-1.0934993653646572,2908.75,-0.08589119605073788,5.0,0,4.0,1,1.0,0,0,0,High,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
14800.0,7.050442184583397,0.10030800055308994,3.4336928405605702,15151.5,-0.08129494844366653,2.0,0,0.0,1,1.0,0,2,2,Medium,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
3950.0,-0.2615514185732589,1.4909905541091564,2.6304813201544817,1818.1636363636364,-0.08589119605073788,2.0,0,2.0,1,2.0,2,1,2,High,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
19500.0,-0.9927426544515877,0.10030800055308994,-0.5093455323420473,833.3333333333334,-0.13808613573577072,5.0,0,3.0,2,2.0,0,0,0,High,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1950.0,1.0170887783734086,-1.2903745530029764,0.8780198210866514,8302.612903225807,-0.12618548749920208,4.0,0,0.0,1,1.0,2,2,2,High,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
22000.0,-0.53138835584175,1.4909905541091564,-0.14424938670291604,3928.5882352941176,-0.11355034219298131,5.0,0,3.0,1,1.0,0,0,1,High,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
28500.0,4.867901462851841,0.10030800055308994,-0.728403219725526,81262.22222222222,-0.11375529788121427,2.0,0,4.0,2,1.0,0,2,0,High,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
10000.0,-0.4622168963558881,-1.2903745530029764,-0.43632630321422106,5792.307692307692,-0.10564009244470514,1.0,0,1.0,1,1.0,1,0,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3500.0,0.14467857270611434,0.10030800055308994,-0.2172686158307423,9375.0,-0.1585884308966571,5.0,0,1.0,1,2.0,2,1,1,Very High,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3650.0,-0.09905454739910752,-1.2903745530029764,-0.43632630321422106,9230.76923076923,-0.09633206073066962,2.0,0,1.0,1,1.0,2,1,0,Medium,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
8500.0,0.14467857270611434,1.4909905541091564,-0.728403219725526,16666.666666666668,-0.08129494844366653,1.0,0,3.0,1,1.0,1,1,0,Medium,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
8500.0,0.14467857270611434,0.10030800055308994,-0.5823647614698736,13636.363636363636,-0.12297282422064724,1.0,0,1.0,1,1.0,1,1,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
4600.0,-0.22742065732119104,0.10030800055308994,0.14782752980838895,4961.9047619047615,-0.12618548749920208,1.0,0,1.0,1,1.0,2,1,2,Medium,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
19500.0,-0.5134008515779847,1.4909905541091564,0.43990444631969394,2760.0,-0.07806416526416196,2.0,0,0.0,1,1.0,0,0,2,Low,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
4500.0,0.055309762000866326,0.10030800055308994,0.0017890715527364503,7315.789473684211,-0.12428117499903654,1.0,0,1.0,1,1.0,2,1,1,Medium,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
6500.0,1.590828418663764,-1.2903745530029764,-0.2902878449585686,21866.666666666668,-0.1031499388611882,4.0,0,4.0,2,1.0,1,2,1,Very High,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
19500.0,-0.49715197690430324,0.10030800055308994,-0.8014224488533523,8875.0,-0.026553679462118535,2.0,0,3.0,2,1.0,0,0,0,Medium,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
16904.0,-0.9366515390780393,0.10030800055308994,0.8780198210866514,545.2903225806451,-0.08043645761100364,5.0,0,2.0,1,1.0,0,0,2,High,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7500.0,-0.7522593092811021,0.10030800055308994,-0.3633070740863948,2828.5714285714284,-0.13093973648058735,5.0,0,3.0,1,1.0,1,0,1,High,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4200.0,0.16498966604821616,0.10030800055308994,0.0748083006805627,7625.0,-0.12207955785108511,5.0,0,0.0,1,1.0,2,2,1,High,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
6995.0,0.452286019153578,0.10030800055308994,1.1700967375979565,5367.4857142857145,-0.09633206073066962,2.0,0,1.0,1,1.0,1,2,2,High,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6000.0,0.08780751134822924,0.10030800055308994,-0.5093455323420473,11916.666666666666,-0.08129494844366653,1.0,0,0.0,1,1.0,1,1,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
4900.0,20.0495500479659,0.10030800055308994,0.2208467589362152,118181.81818181818,-0.11375529788121427,4.0,0,3.0,2,2.0,2,2,2,Very High,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
15000.0,-0.4321564782095774,0.10030800055308994,1.7542505706205664,1837.2093023255813,-0.08129494844366653,1.0,0,3.0,1,2.0,0,0,2,Medium,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
8900.0,-0.2664179565380265,-1.2903745530029764,-0.43632630321422106,7646.153846153846,-0.12618548749920208,1.0,0,1.0,1,1.0,1,1,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
5000.0,-0.7246362223358437,0.10030800055308994,-0.43632630321422106,3307.6923076923076,-0.13093973648058735,1.0,0,1.0,0,2.0,2,0,0,Low,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4500.0,-0.07061901672016498,0.10030800055308994,0.0017890715527364503,6500.0,-0.10564009244470514,2.0,0,1.0,1,1.0,2,1,1,Medium,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2500.0,0.6727669996007617,0.10030800055308994,0.14782752980838895,10238.095238095239,-0.12618548749920208,2.0,0,3.0,1,1.0,2,2,2,Very High,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5999.0,0.05769022214056066,-1.2903745530029764,-0.728403219725526,15477.0,-0.13093973648058735,1.0,0,0.0,1,1.0,1,1,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
4900.0,-0.18598602690330332,0.10030800055308994,-0.0712301575750898,6072.222222222223,-0.10564009244470514,1.0,0,3.0,1,1.0,2,1,1,High,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5999.0,0.05887638999173941,-1.2903745530029764,-0.728403219725526,15493.222222222223,-0.08589119605073788,1.0,0,1.0,1,1.0,1,1,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
5700.0,0.031196431985123046,-0.5950332762249432,-0.5093455323420473,11336.0,-0.12207955785108511,1.0,0,0.0,1,1.0,1,1,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
3500.0,0.3559139434639733,0.10030800055308994,-0.2902878449585686,11733.333333333334,-0.09519138625459973,5.0,0,0.0,1,1.0,2,2,1,High,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1300.0,0.5102782528639471,0.10030800055308994,-0.3633070740863948,13928.57142857143,-0.11355034219298131,0.0,3,0.0,1,1.0,2,2,1,High,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
3500.0,0.3175341014847377,0.10030800055308994,0.0017890715527364503,9014.526315789473,-0.12618548749920208,2.0,0,3.0,1,1.0,2,2,1,High,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6500.0,-0.12207920281171415,-1.2903745530029764,-0.5823647614698736,10651.454545454546,-0.13093973648058735,1.0,0,0.0,1,1.0,1,1,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
5700.0,0.19509070638121107,-1.2903745530029764,-0.6553839905976998,15620.5,-0.08129494844366653,1.0,0,0.0,1,1.0,1,2,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
6900.0,0.35588144571462593,-1.2903745530029764,-0.5093455323420473,14666.333333333334,-0.10564009244470514,1.0,0,0.0,1,1.0,1,2,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
6600.0,0.16339727633019538,-1.2903745530029764,-0.6553839905976998,15230.4,-0.12207955785108511,1.0,0,1.0,1,1.0,1,2,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3500.0,0.7133891862849654,0.10030800055308994,0.0748083006805627,11000.0,-0.1270220955127657,2.0,0,0.0,1,1.0,2,2,1,Medium,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
5700.0,-0.044653314991622,-1.2903745530029764,-0.43632630321422106,9745.846153846154,-0.08589119605073788,1.0,0,1.0,1,1.0,1,1,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
49998.0,-0.7769169765984137,1.4909905541091564,3.652750527944049,529.927536231884,-0.08129494844366653,1.0,0,3.0,1,2.0,0,0,2,Medium,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6500.0,0.014216357951125922,-1.2903745530029764,-0.8014224488533523,16742.75,-0.13093973648058735,1.0,0,0.0,1,1.0,1,1,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
6300.0,-0.5234507805636567,-1.2903745530029764,-0.2902878449585686,4517.533333333334,-0.13670304531705219,1.0,0,1.0,1,1.0,1,0,1,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5700.0,-0.16335134448286504,-1.2903745530029764,-0.2902878449585686,7472.4,-0.12207955785108511,1.0,0,0.0,1,1.0,1,1,1,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
5800.0,0.011551542504642163,0.10030800055308994,-0.3633070740863948,9543.857142857143,-0.10061155131702476,1.0,0,3.0,1,1.0,1,1,1,Medium,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8900.0,0.169181875714026,0.10030800055308994,-0.3633070740863948,10929.714285714286,-0.08589119605073788,1.0,0,2.0,1,1.0,1,2,1,Medium,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4999.0,0.25562588897801136,-0.5950332762249432,-0.43632630321422106,12588.923076923076,-0.12207955785108511,1.0,0,0.0,1,1.0,2,2,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
4250.0,0.4371583168323806,0.10030800055308994,0.3668852171918677,7750.0,-0.08589119605073788,2.0,0,2.0,1,1.0,2,2,2,High,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
6500.0,0.0545054427045191,-1.2903745530029764,-0.2172686158307423,8681.3125,-0.10564009244470514,1.0,0,0.0,1,1.0,1,1,1,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
6700.0,0.15385106245940752,-1.2903745530029764,-0.8014224488533523,18891.125,-0.1241144944583644,1.0,0,1.0,1,1.0,1,2,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1250.0,-0.4110329411337915,1.4909905541091564,1.316135195853609,2205.4054054054054,-0.0907399104758278,4.0,0,2.0,1,1.0,2,0,2,High,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5800.0,-0.20615900481067884,-1.2903745530029764,-0.3633070740863948,7629.785714285715,-0.08589119605073788,1.0,0,1.0,1,1.0,1,1,1,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3700.0,-0.014105430605100859,1.4909905541091564,0.29386598806404146,5672.0,-0.13098555238829176,2.0,0,1.0,1,1.0,2,1,2,High,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
6400.0,0.23446985415287808,-1.2903745530029764,-0.5823647614698736,14641.09090909091,-0.1281563327485381,1.0,0,0.0,1,1.0,1,2,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
3200.0,-0.017810174030700232,1.4909905541091564,0.2208467589362152,5909.090909090909,-0.0907399104758278,1.0,0,0.0,1,1.0,2,1,2,Medium,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
5300.0,-0.269147767483205,-1.2903745530029764,-0.3633070740863948,7076.0,-0.13093973648058735,5.0,0,1.0,1,1.0,2,1,1,High,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
4000.0,0.4452827541692213,-0.5950332762249432,0.0017890715527364503,9842.105263157895,-0.10564009244470514,1.0,0,1.0,1,1.0,2,2,1,Medium,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
6800.0,0.13150073534575868,1.4909905541091564,-0.0712301575750898,8243.222222222223,-0.08589119605073788,1.0,0,2.0,1,1.0,1,1,1,Medium,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5200.0,-0.002243752093313395,-1.2903745530029764,-0.43632630321422106,10147.384615384615,-0.08589119605073788,1.0,0,1.0,1,1.0,2,1,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
26900.0,-0.44028091554641813,0.10030800055308994,2.9955774657936125,1300.0,-0.08589119605073788,5.0,0,2.0,1,1.0,0,0,2,High,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7500.0,-0.3996587288622145,1.4909905541091564,0.43990444631969394,3320.0,-0.08589119605073788,2.0,0,4.0,1,1.0,1,0,2,High,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
4955.0,-0.2615432941359221,-1.2903745530029764,-0.3633070740863948,7142.857142857143,-0.0899657856018973,5.0,0,1.0,1,1.0,2,1,1,High,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
24900.0,-1.0658707149204911,1.4909905541091564,4.894077423117095,11.616279069767442,-0.08589119605073788,5.0,0,0.0,1,2.0,0,0,2,High,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
6500.0,-0.24589562782516686,-1.2903745530029764,-0.728403219725526,11325.111111111111,-0.13093973648058735,1.0,0,0.0,1,1.0,1,1,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
5999.0,0.031180183110449365,-1.2903745530029764,-0.5823647614698736,12366.363636363636,-0.08129494844366653,1.0,0,1.0,1,1.0,1,1,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
4500.0,-0.19654779544119627,1.4909905541091564,0.0017890715527364503,5684.210526315789,-0.0907399104758278,5.0,0,0.0,1,1.0,2,1,1,High,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
8900.0,-0.44840535288325883,-1.2903745530029764,-0.728403219725526,8555.555555555555,-0.13093973648058735,1.0,0,0.0,1,1.0,1,0,0,Low,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
5500.0,0.1430536852387462,-1.2903745530029764,-0.0712301575750898,8322.222222222223,-0.10564009244470514,2.0,0,0.0,1,1.0,2,1,1,Medium,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
