Price,Year,Mileage,Cylinders,Brand_Encoded,Fuel Type_diesel,Fuel Type_electric,Fuel Type_gas,Fuel Type_hybrid,Fuel Type_other,Transmission_automatic,Transmission_manual,Body Type_bus,Body Type_convertible,Body Type_coupe,Body Type_hatchback,Body Type_minivan,Body Type_offroad,Body Type_other,Body Type_pickup,Body Type_sedan,Body Type_suv,Body Type_truck,Body Type_van,Body Type_wagon,Condition_excellent,Condition_fair,Condition_good,Condition_new,Condition_salvage,Title Status_clean,Title Status_lien,Title Status_missing,Title Status_parts only,Title Status_rebuilt,Title Status_salvage
0.16008963026949036,0.9898282590196325,-1.0579947440270856,-1.0275251801645275,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.6914854055065364,0.3565952453452614,0.42522128868768766,1.4462442722266602,1.6080495125702627,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.199011173916243,0.3565952453452614,1.7242959202117323,1.4462442722266602,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-1.2705564298342347,0.6279808226342776,0.31513712445011766,-1.0275251801645275,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.8107059105151802,-1.3621800774851742,1.6733624697625173,1.4462442722266602,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.8107059105151802,-0.18617590923277094,0.37303147979405865,0.20935954603106635,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.7170326565798172,0.3565952453452614,0.10371237163542621,-1.0275251801645275,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.454483684649051,-0.4575614865217871,-1.722200893518482,1.4462442722266602,1.0580697873091636,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.010225376885715003,0.6279808226342776,-0.1854707821984001,0.20935954603106635,1.357700061864558,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.07852169475495235,0.7184426817306162,-0.6780651593095747,-1.0275251801645275,-1.076534175193764,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.09196362740740821,0.6279808226342776,-0.9921547704130671,-1.0275251801645275,-1.9369963606774718,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.7596114083686185,0.4470571044416001,-0.39365277200115817,-1.0275251801645275,-1.9369963606774718,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.010225376885715003,0.4470571044416001,-0.5337537163701322,0.20935954603106635,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.12944588189435874,0.808904540826955,-0.5167758995537272,-1.0275251801645275,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.2486663869030025,-0.9098707820034807,-1.586378358987242,0.20935954603106635,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.12944588189435874,0.7184426817306162,0.16233677310247266,0.20935954603106635,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.2622786345626136,0.26613338624892263,1.3677617670672275,1.4462442722266602,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1.0627591681920787,0.808904540826955,0.04349205538763769,0.20935954603106635,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.1138536703386404,-4.890192582242384,-1.790112160784102,0.20935954603106635,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.4019498933426873,0.26613338624892263,-0.33341547793655324,-1.0275251801645275,-0.4664141411223436,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.9469579162393444,-0.18617590923277094,-0.17721956322562726,-1.0275251801645275,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.09196362740740821,0.8993663999232937,-0.7205097013505872,-1.0275251801645275,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.14305812955396982,1.1707519772123098,-0.4271160489462924,-1.0275251801645275,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
-0.4198329690939839,0.7184426817306162,-0.17721956322562726,-1.0275251801645275,-1.076534175193764,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.07835137974779714,-0.005252191040093501,0.7395825448602426,1.4462442722266602,-0.4425642134715591,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.7170326565798172,0.5375189635379388,0.16233677310247266,0.20935954603106635,-2.460762811848352,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.44452864513148865,0.808904540826955,-0.13499573280322805,-1.0275251801645275,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.3338238904806052,-0.3670996274254484,-0.1619395280908628,1.4462442722266602,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.3338238904806052,-0.09571405013643222,0.28118149081730764,0.20935954603106635,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3.0469290015502213,1.1707519772123098,-1.654289626252862,1.4462442722266602,0.4608880474325936,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.6753054798267919,0.6279808226342776,-0.26210864730765226,-1.0275251801645275,1.357700061864558,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.9895366680281458,-0.005252191040093501,-0.7487438107162687,-1.0275251801645275,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.6746242197981711,-0.819408922907142,-0.9242435031474472,0.20935954603106635,-2.460762811848352,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.41898139405820783,0.5375189635379388,-0.6186428004521571,-1.0275251801645275,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.1138536703386404,0.7184426817306162,-0.21457076022171825,-1.0275251801645275,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
-1.1002414226790294,-0.9098707820034807,1.4696286679656574,1.4462442722266602,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
-0.3508553911961257,-0.5480233456181258,-0.5507315331865372,0.20935954603106635,0.4608880474325936,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.11241438117883822,0.8993663999232937,-0.2960642809404623,0.20935954603106635,-0.4425642134715591,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.9435386631834349,0.9898282590196325,-0.9412213199638522,-1.0275251801645275,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-1.219461927687673,-0.3670996274254484,1.2319392325359875,-1.0275251801645275,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.3508553911961257,-0.5480233456181258,2.265073341447864,1.4462442722266602,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.6403909033599748,-0.6384852047144646,0.28118149081730764,0.20935954603106635,1.357700061864558,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.7596114083686185,0.6279808226342776,-0.0753526623271973,-1.0275251801645275,-1.9369963606774718,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1.7981793690882555,0.8993663999232937,-1.671267443069267,-1.0275251801645275,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.708516906222057,-0.09571405013643222,0.19629240673528264,-1.0275251801645275,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.2486663869030025,-0.819408922907142,0.9433163466571025,-1.0275251801645275,0.2725828940983038,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.708253045310307,0.8993663999232937,-1.2807776562919522,0.20935954603106635,-1.9369963606774718,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.7766429090841391,-1.181256359292497,-1.263799839475547,0.20935954603106635,0.7916980788182346,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.7086872212292121,0.3565952453452614,0.33211494126652263,0.20935954603106635,1.0580697873091636,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.6233594026444542,-0.5480233456181258,-0.7755348056525557,1.4462442722266602,0.7916980788182346,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
-1.0159354941372025,-0.005252191040093501,-0.7714431517998022,0.20935954603106635,-2.460762811848352,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.2486663869030025,0.26613338624892263,0.6716712775946225,1.4462442722266602,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.7596114083686185,0.17567152715258394,1.3338061334344173,0.20935954603106635,1.0580697873091636,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.18054038404092035,0.4470571044416001,-0.8902878695146371,-1.0275251801645275,-1.9369963606774718,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.500719644579901,0.5375189635379388,-0.5172003449741374,0.20935954603106635,1.0580697873091636,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.9299264155238239,-0.18617590923277094,-0.17721956322562726,-1.0275251801645275,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.9469579162393444,0.17567152715258394,-0.16024174640922229,-1.0275251801645275,0.7916980788182346,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.3508553911961257,0.7184426817306162,0.14535895628606765,-1.0275251801645275,-0.4664141411223436,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1.9654287061146671,0.4470571044416001,-1.161932938577117,0.20935954603106635,1.6080495125702627,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-1.508997439851522,-0.5480233456181258,-2.035560458498869,1.4462442722266602,0.8404155418411721,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.7000011558642967,0.17567152715258394,-0.34246465429969714,-1.0275251801645275,-1.076534175193764,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-1.185569241263787,-0.4575614865217871,0.4583789649301266,0.20935954603106635,-0.8852693427994621,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-1.4664186880627208,1.3516756954049873,-2.197579764377822,2.683128998422254,0.7916980788182346,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.6753054798267919,-0.09571405013643222,-0.36397554820608224,-1.0275251801645275,-0.8852693427994621,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1.709956195381859,-2.9000316821229326,-1.450555824456002,1.4462442722266602,0.7916980788182346,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.8618004126617418,-0.18617590923277094,0.7005335661825111,0.20935954603106635,0.8404155418411721,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.36788689191164625,0.26613338624892263,0.5018931094305726,-1.0275251801645275,-1.9369963606774718,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.521170398351331,0.4470571044416001,-0.583838275978527,-1.0275251801645275,-1.7617360722553292,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.9128949148083033,-0.18617590923277094,-0.17721956322562726,-1.0275251801645275,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.9299264155238239,-0.27663776832910963,-1.024888001235096,0.20935954603106635,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.9299264155238239,-0.18617590923277094,-0.024419211877982305,0.20935954603106635,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.7255484069375775,-0.18617590923277094,-0.9468579551468986,0.20935954603106635,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.9810209176703855,-0.3670996274254484,0.00953642175482769,1.4462442722266602,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
-1.5253476805384218,0.6279808226342776,-0.024419211877982305,-1.0275251801645275,1.357700061864558,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.6761570548625679,0.5375189635379388,-0.6016649836357522,-1.0275251801645275,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.5058420477073626,0.808904540826955,0.06046987220404268,-1.0275251801645275,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-1.2705564298342347,0.4470571044416001,-0.17721956322562726,-1.0275251801645275,-1.7617360722553292,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
-0.6829696551487762,0.5375189635379388,-0.7714431517998022,-1.0275251801645275,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.7596114083686185,0.4470571044416001,-0.2960642809404623,-1.0275251801645275,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.7596114083686185,0.26613338624892263,-0.6865540677177772,-1.0275251801645275,-1.9369963606774718,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.005102973758253479,0.808904540826955,-1.263799839475547,-1.0275251801645275,-1.1278508438341865,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.5892964012134132,-0.27663776832910963,0.7616537067215691,0.20935954603106635,1.0580697873091636,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.28272938833404354,0.4470571044416001,0.473404332812645,-1.0275251801645275,-0.8852693427994621,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.5041388976358105,0.5375189635379388,-0.4318868154717022,0.20935954603106635,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.34743613814021623,0.6279808226342776,-0.2960642809404623,0.20935954603106635,-0.8852693427994621,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.6233594026444542,0.3565952453452614,-0.2585263279593908,-1.0275251801645275,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.47007589620476947,0.26613338624892263,0.249127372667935,-1.0275251801645275,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.0286961667610377,0.8993663999232937,-1.4658358595907666,-1.0275251801645275,-0.8852693427994621,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.500719644579901,0.5375189635379388,-1.2469918008273062,0.20935954603106635,-2.460762811848352,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
-0.9641597319620202,-0.3670996274254484,-0.4318868154717022,-1.0275251801645275,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.47007589620476947,-0.18617590923277094,-0.9242435031474472,0.20935954603106635,-2.460762811848352,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1.1138536703386404,0.9898282590196325,-0.5473359698232562,0.20935954603106635,0.4608880474325936,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.742579907653098,0.4470571044416001,-1.0770438544950922,-1.0275251801645275,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
-0.8788319133772623,-0.27663776832910963,0.8414494457586725,0.20935954603106635,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-1.0150839191014265,-0.27663776832910963,-0.2955549464359701,-1.0275251801645275,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.2486663869030025,0.8993663999232937,-1.1749209684416668,-1.0275251801645275,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.2486663869030025,0.5375189635379388,-0.15718573938226937,-1.0275251801645275,0.7916980788182346,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.7732236560282296,0.9898282590196325,-1.2958879132585526,-1.0275251801645275,-0.8852693427994621,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.8958634140927828,-0.3670996274254484,0.3691265819262855,-1.0275251801645275,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.6746242197981711,0.08520966805624522,0.36607057489933265,-1.0275251801645275,-0.8852693427994621,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.5226096875111332,-0.005252191040093501,0.28118149081730764,1.4462442722266602,0.8404155418411721,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.6872145774148509,-1.9954130911595453,-0.12428273039207649,0.20935954603106635,-1.683661790432741,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.8447689119462213,0.26613338624892263,-0.6865540677177772,0.20935954603106635,-1.1278508438341865,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.5177511452954215,-0.09571405013643222,0.6716712775946225,-1.0275251801645275,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.2486663869030025,0.5375189635379388,-0.7035318845341821,-1.0275251801645275,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.1138536703386404,1.1707519772123098,-1.2349375508876586,-1.0275251801645275,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.0285258517538824,1.1707519772123098,-1.2247508607978155,-1.0275251801645275,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.8582108445986771,1.1707519772123098,-1.195888572209927,-1.0275251801645275,-1.683661790432741,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.8541232844269522,0.5375189635379388,-0.32855982232706143,-1.0275251801645275,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.8456204869819972,-0.819408922907142,-1.060066037678687,-1.0275251801645275,0.2725828940983038,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-1.032115419816947,0.3565952453452614,0.6716712775946225,0.20935954603106635,-0.4425642134715591,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
