Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Toyota,tacoma 4wd,7500,2011,175000,automatic,sedan,like new,4,hybrid,Unknown,clean,https://sfbay.craigslist.org/eby/cto/d/vallejo-2011-toyota-prius-immaculate/7835162297.html
Toyota,tacoma 4wd,21500,2016,280000,automatic,pickup,excellent,6,gas,Unknown,clean,https://sfbay.craigslist.org/nby/cto/d/santa-rosa-2016-toyota-tacoma-trd-sport/7835162248.html
Tesla,X,17000,2017,94539,automatic,SUV,good,Unknown,electric,5YJXCBE26HF051205,salvage,https://sfbay.craigslist.org/nby/cto/d/lagunitas-2017-tesla-model-100d-seater/7835161054.html
Toyota,tacoma 4wd,4850,2008,170000,automatic,hatchback,good,Unknown,gas,Unknown,clean,https://sfbay.craigslist.org/sfc/cto/d/san-francisco-2008-toyota-prius/7835160976.html
Volvo,s40,5595,2008,150000,automatic,sedan,good,4,gas,Unknown,clean,https://sfbay.craigslist.org/eby/cto/d/pleasanton-2008-volvo-s40-24i/7835160595.html
Mitsubishi,outlander sport es,5999,2010,99200,automatic,SUV,good,4,gas,JA4AS2AW6AZ007295,clean,https://sfbay.craigslist.org/sby/cto/d/san-jose-one-owner-good-condition-2010/7835160153.html
Dually,Toyota,6500,1985,161000,manual,Unknown,fair,4,gas,Unknown,clean,https://sfbay.craigslist.org/scz/cto/d/watsonville-toyota/7835158904.html
Mercedes,benz c300,1000,1963,100000,automatic,sedan,fair,6,gas,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/gilroy-mercedes-fintail-for-parts/7835158865.html
Toyota,tacoma 4wd,1900,2000,244,automatic,sedan,good,6,gas,Unknown,clean,https://sfbay.craigslist.org/eby/cto/d/concord-2000-toyota-camry-le-4dr-smogd/7835158649.html
Rolls-Royce,Unknown,115000,2006,10756,automatic,sedan,like new,12,gas,Unknown,clean,https://sfbay.craigslist.org/sfc/cto/d/san-francisco-2006-rolls-royce-phantom/7835158216.html
Bmw,x5 xdrive35i xdrive35i,5700,2010,140000,automatic,sedan,excellent,6,gas,Unknown,clean,https://sfbay.craigslist.org/eby/cto/d/brentwood-2010-bmw-528i/7835157570.html
Dodge,ram 2500,17500,2016,96000,automatic,coupe,good,Unknown,gas,Unknown,clean,https://sfbay.craigslist.org/nby/cto/d/san-anselmo-2016-dodge-challenger-for/7835157511.html
Audi,a5 premium quattro,5500,2006,175000,automatic,sedan,like new,4,gas,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/newark-turbo-audi-b7-sport-line-2006/7835156984.html
Toyota,tacoma 4wd,25000,2016,165000,automatic,truck,good,6,gas,Unknown,clean,https://sfbay.craigslist.org/scz/cto/d/santa-cruz-2016-tacoma-trd-off-road-4x4/7835156775.html
Honda,pilot exl 4wd,16900,2013,52300,automatic,SUV,excellent,6,gas,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/los-gatos-2013-honda-pilot-4wd-touring/7835156444.html
Ford,Unknown,10990,2014,30200,automatic,sedan,good,Unknown,gas,Unknown,clean,https://sfbay.craigslist.org/sfc/cto/d/san-francisco-2014-focus-se-30k-miles/7835155790.html
Lexus,rx 450h,12500,2012,99500,automatic,sedan,excellent,6,gas,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/milpitas-lexus-es/7835155217.html
Chevy,Unknown,9000,2009,200000,automatic,van,good,8,gas,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/santa-clara-2009-chevy-express-2500/7835154913.html
Toyota,tacoma 4wd,800,1997,200000,automatic,sedan,fair,Unknown,gas,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/san-jose-toyota-camry/7835154624.html
Ford,Unknown,9000,2011,211,automatic,van,excellent,Unknown,gas,Unknown,clean,https://sfbay.craigslist.org/eby/cto/d/novato-2011-ford-transit/7835154314.html
Mercedes,benz c300,11900,2015,131228,automatic,SUV,Unknown,Unknown,gas,Unknown,clean,https://sfbay.craigslist.org/eby/cto/d/newark-2015-mercedes-benz-gl450-4matic/7835154165.html
Honda,pilot exl 4wd,24000,2018,49100,manual,SUV,excellent,Unknown,gas,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/sunnyvale-2018-honda-hrv-for-sale/7835153996.html
Maserati,quattroporte,19999,2009,35000,automatic,sedan,excellent,8,gas,Unknown,clean,https://sfbay.craigslist.org/eby/cto/d/sunnyvale-pristine-and-gorgeous-09/7835152800.html
Dodge,ram 2500,13000,2010,131421,automatic,pickup,like new,8,gas,Unknown,clean,https://sfbay.craigslist.org/sfc/cto/d/sacramento-2010-dodge-ram/7835152029.html
Toyota,tacoma 4wd,34500,2023,23000,automatic,pickup,Unknown,Unknown,gas,Unknown,salvage,https://sfbay.craigslist.org/eby/cto/d/hayward-2023-toyota-tacoma-trd-4x-miles/7835151924.html
Subaru,outback,11000,2014,114700,automatic,hatchback,good,4,hybrid,JF2GPBKC7EH288171,clean,https://sfbay.craigslist.org/sfc/cto/d/san-francisco-2014-subaru-xv-crosstrek/7835151825.html
Ford,Unknown,14500,2018,87152,automatic,van,excellent,4,gas,NM0LS7E74J1379485,clean,https://sfbay.craigslist.org/sby/cto/d/sunnyvale-2018-ford-transit-connect-xl/7835151600.html
Tesla,X,23000,2020,57830,automatic,SUV,excellent,Unknown,electric,5YJYGDEEXLF023804,clean,https://sfbay.craigslist.org/pen/cto/d/palo-alto-2020-tesla-model-long-range/7835151396.html
Lexus,rx 450h,14800,2006,165000,automatic,SUV,good,Unknown,gas,Unknown,clean,https://sfbay.craigslist.org/scz/cto/d/capitola-2006-lexus-gx-470-road-trip/7835150989.html
Honda,pilot exl 4wd,6500,2000,184000,manual,coupe,good,4,gas,Unknown,salvage,https://sfbay.craigslist.org/eby/cto/d/vallejo-honda-civic/7835150729.html
Nissan,versa,75000,2018,84000,automatic,Unknown,excellent,4,gas,Unknown,clean,https://sfbay.craigslist.org/eby/cto/d/richmond-2018-versa/7835150726.html
Gmc,envoy denali,9000,2005,221000,automatic,SUV,fair,8,gas,Unknown,clean,https://sfbay.craigslist.org/eby/cto/d/concord-2005-envoy-denali-4x4/7835150533.html
Toyota,tacoma 4wd,22500,2019,50981,automatic,hatchback,excellent,4,hybrid,Unknown,clean,https://sfbay.craigslist.org/eby/cto/d/san-ramon-2019-toyota-prius-prime-plus/7835150068.html
