Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Honda,CR-V EX-L,4800,2009,170000,automatic,minivan,good,6,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-2009-honda-odyssey/7836379998.html
Pickup,Dodge Dakota,2000,1998,135000,automatic,pickup,fair,8,gas,Unknown,clean,https://phoenix.craigslist.org/wvl/cto/d/bouse-dodge-dakota-sport/7836379523.html
Nissan,rogue sport,6700,2009,112000,automatic,sedan,excellent,6,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/chandler-2009-nissan-maximasvlow/7836379333.html
Kia,spectra5,3900,2005,156000,manual,hatchback,excellent,4,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/apache-junction-2005-kia-spectra-manual/7836378848.html
Ford,Unknown,6500,2015,127000,automatic,sedan,excellent,4,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/chandler-2015-ford-fusion-sesun/7836377776.html
Nissan,rogue sport,2600,2003,133000,automatic,SUV,good,6,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-2003-nissan-xterra/7836362139.html
Honda,CR-V EX-L,5600,2009,155000,automatic,minivan,good,6,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/tempe-2009-honda-odyssey-ex-lruns/7836376319.html
Toyota,camry,36500,2022,17000,automatic,SUV,like new,6,gas,5TDBZRBH0NS575094,clean,https://phoenix.craigslist.org/wvl/cto/d/sun-city-2022-toyota-highlander-3rd/7836376121.html
Mercedes-Benz,sl500,13500,2004,65000,automatic,convertible,excellent,8,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/scottsdale-2004-mercedes-benz-sl-500/7836375118.html
Nissan,rogue sport,5900,2012,171000,automatic,SUV,excellent,8,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/apache-junction-2012-nissan-armada/7836374887.html
Gmc,sierra 1500,8000,2011,184000,automatic,SUV,good,8,gas,1GKS2MEF1BR186724,clean,https://phoenix.craigslist.org/wvl/cto/d/phoenix-yukon-denali-2011-xl/7836374861.html
Buick,lacrosse,3900,2009,167000,automatic,sedan,good,6,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/apache-junction-2009-buick-lucerne-cxl/7836374571.html
Chevy,cruze lt,6500,2018,114000,automatic,Unknown,excellent,Unknown,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/mesa-2018-chevy-sonic-hatchback-lt/7836374488.html
Jeep,wrangler,11500,2013,126000,automatic,offroad,excellent,8,gas,Unknown,clean,https://phoenix.craigslist.org/wvl/cto/d/phoenix-2013-jeep-grand-cherokee/7836373223.html
Toyota,camry,19800,2006,170000,automatic,pickup,excellent,6,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-lifted-toyota-tacoma-prerunner/7836372751.html
Dodge,Unknown,6900,2005,183000,automatic,pickup,Unknown,8,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-2005-dodge-ram-quad-cab-2500/7836369715.html
Honda,CR-V EX-L,1500,2001,99000,automatic,sedan,Unknown,Unknown,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-2001-honda-accord/7836369529.html
Honda,CR-V EX-L,7600,2011,150000,automatic,coupe,excellent,6,gas,1HGCS2B8XBA006523,clean,https://phoenix.craigslist.org/cph/cto/d/phoenix-2011-honda-accord-ex-coupe/7836369329.html
Hyundai,Elantra,8800,2015,99300,automatic,SUV,good,4,gas,Unknown,clean,https://phoenix.craigslist.org/cph/cto/d/scottsdale-2015-hyundai-tucson/7836367879.html
Mercedes-Benz,sl500,74000,2020,34750,automatic,coupe,excellent,8,gas,WDDYJ7HA5LA025292,clean,https://phoenix.craigslist.org/wvl/cto/d/solana-beach-2020-mbz-amg-gt-coupe/7836364194.html
Buick,lacrosse,8300,2015,87000,automatic,sedan,excellent,4,gas,1G4PS5SK9F4167412,clean,https://phoenix.craigslist.org/nph/cto/d/glendale-2015-buick-verano-only-87k/7836362986.html
Chevrolet,sonic ls,5700,2018,93000,automatic,sedan,good,4,gas,1G1JB5SH1J4113585,clean,https://phoenix.craigslist.org/wvl/cto/d/phoenix-2018-chevrolet-sonic-ls/7836361521.html
Toyota,camry,8500,2006,191000,automatic,SUV,excellent,8,gas,5TDZT34A36S282935,clean,https://phoenix.craigslist.org/nph/cto/d/glendale-2006-toyota-sequoia-one-owner/7836361132.html
Ford,Unknown,3500,2013,147000,automatic,coupe,Unknown,Unknown,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/mesa-2013-ford-focus-se/7836361050.html
Chevrolet,sonic ls,5900,2013,136000,automatic,sedan,excellent,6,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/apache-junction-2013-chevrolet-impala-lt/7836360612.html
Ford,Unknown,4900,2013,131000,automatic,hatchback,excellent,4,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/apache-junction-2013-ford-focus-se/7836360511.html
Dodge,Unknown,35000,2006,64000,automatic,truck,excellent,6,diesel,3D7LX39C86G234355,clean,https://phoenix.craigslist.org/nph/cto/d/glendale-2006-dodge-ram-2500-mega-cab/7836360381.html
