Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Mgb,convertible,7500,1967,10000,manual,convertible,good,4,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/hollywood-1967-mgb/7833414328.html
Ford,f-150,4200,2006,152410,automatic,pickup,good,6,gas,Unknown,rebuilt,https://miami.craigslist.org/mdc/cto/d/miami-2006-ford-150-reliable-strong/7833411103.html
Kia,sportage,3300,2010,123199,automatic,sedan,excellent,Unknown,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/pompano-beach-2010-kia-rio-gas-saver/7833411043.html
Ford,f-150,4400,2010,174785,automatic,sedan,Unknown,4,gas,Unknown,rebuilt,https://miami.craigslist.org/brw/cto/d/pompano-beach-2010-ford-fusion-tints/7833410829.html
Volvo,v70,7499,2013,75000,automatic,sedan,excellent,6,gas,Unknown,clean,https://miami.craigslist.org/pbc/cto/d/wellington-2013-volvo-s80-premier-plus/7833410303.html
F350,4x4 Lariat,22750,2016,209000,automatic,pickup,good,8,diesel,Unknown,clean,https://miami.craigslist.org/pbc/cto/d/delray-beach-2016-f350-4x4-lariat/7833408879.html
Ford,f-150,4750,2012,136547,automatic,sedan,excellent,4,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/pompano-beach-2012-ford-fusion-owner/7833408098.html
Mercedes,benz sl500,17500,2003,29000,automatic,convertible,like new,8,gas,Unknown,clean,https://miami.craigslist.org/pbc/cto/d/west-palm-beach-low-miles-2003-mercedes/7833403961.html
Jeep,grand cherokee limited,8900,2015,119514,automatic,SUV,like new,6,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/hialeah-2015-jeep-grand-cherokee/7833402095.html
Volkswagen,Tiguan w/ Auto,8499,2016,90500,automatic,SUV,excellent,4,gas,WVGAV7AX9GW601534,clean,https://miami.craigslist.org/brw/cto/d/hollywood-2016-volkswagen-tiguan-20t-tsi/7833401760.html
Hyundai,sonata,9500,2015,72000,automatic,sedan,excellent,4,gas,5NPE34AB4FH168823,clean,https://miami.craigslist.org/pbc/cto/d/boca-raton-2015-hyundai-sonata-sport-20t/7833401304.html
Hyundai,sonata,4500,2013,107252,automatic,sedan,like new,4,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/hialeah-2013-hyundai-accent/7833401119.html
Chevrolet,Uplander APV Extended Wheelbase,8900,2013,99000,automatic,truck,excellent,6,gas,Unknown,clean,https://miami.craigslist.org/pbc/cto/d/west-palm-beach-2013-chevrolet-silverado/7833399073.html
Mercedes,benz sl500,14999,2017,98000,automatic,sedan,good,Unknown,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/miami-2017-mercedes-c300/7833398959.html
Toyota,Tundra SR5,6500,2011,100000,automatic,sedan,Unknown,Unknown,gas,Unknown,clean,https://miami.craigslist.org/pbc/cto/d/lake-worth-great-priced-2011-toyota/7833393504.html
Chevrolet,Uplander APV Extended Wheelbase,8200,2017,100000,automatic,sedan,good,4,gas,Unknown,clean,https://miami.craigslist.org/pbc/cto/d/boynton-beach-2017-chevrolet-malibu-lt/7833383436.html
Honda,pilot,4700,2011,170000,automatic,van,excellent,Unknown,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/pompano-beach-2011-honda-odyssey/7833379413.html
Chevy,s10,7500,1998,37000,automatic,pickup,like new,6,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/fort-lauderdale-1998-chevy-10-37k-miles/7833378060.html
Ford,f-150,25000,1956,90000,automatic,Unknown,good,8,gas,Unknown,clean,https://miami.craigslist.org/pbc/cto/d/lake-worth-crown-victoria/7833374890.html
Ford,f-150,8200,2016,140000,automatic,SUV,good,6,gas,Unknown,clean,https://miami.craigslist.org/pbc/cto/d/boynton-beach-2016-ford-explorer-limited/7833368290.html
Mazda,3,5000,2012,153000,automatic,Unknown,excellent,4,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/pompano-beach-2012-mazda3-hatchback/7833362139.html
Ford,f-150,4500,2000,370000,automatic,pickup,good,8,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/fort-lauderdale-ford-obo/7833361860.html
Gmc,Sierra 1 Ton Work Truck,9000,2009,196000,automatic,truck,good,8,diesel,1GDJK79639E159864,clean,https://miami.craigslist.org/brw/cto/d/pompano-beach-2009-gmc-sierra-3500-duly/7833360302.html
Alfa Romeo,giulia,9750,1984,62771,manual,convertible,excellent,4,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/miami-1984-alfa-romeo-spider/7833356110.html
Ford,f-150,10500,2011,211000,automatic,van,like new,8,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/miami-2011-ford-econoline/7833354520.html
Ford,f-150,15200,2017,133000,automatic,SUV,like new,6,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/hollywood-2017-ford-expedition-el-for/7833353419.html
Chevrolet,Uplander APV Extended Wheelbase,15500,1954,25000,automatic,sedan,like new,6,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/hialeah-1954-chevy-bel-air/7833351726.html
Porsche,PANAMERA,15000,2008,81589,automatic,hatchback,Unknown,Unknown,gas,Unknown,rebuilt,https://miami.craigslist.org/mdc/cto/d/opa-locka-2013-porsche-panamera/7833350778.html
Subaru,forester,6600,2011,110800,automatic,SUV,excellent,4,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/miami-2011-subaru-outback-25i-premium/7833347355.html
Ford,f-150,37000,1995,81680,automatic,pickup,like new,8,diesel,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/miami-1995-ford-250-xlt/7833344587.html
Nissan,altima,2300,2015,127000,automatic,sedan,Unknown,Unknown,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/hollywood-2015-nissan-versa-note/7833343648.html
Lincoln,town car executive,1900,2011,110241,automatic,Unknown,Unknown,Unknown,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/pompano-beach-lincoln/7833341563.html
Chevrolet,Uplander APV Extended Wheelbase,2300,2007,104848,automatic,sedan,Unknown,4,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/pompano-beach-chevrolet/7833341437.html
Chrysler,300 300c,4200,2014,105421,automatic,Unknown,like new,Unknown,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/pompano-beach-chrysler/7833341187.html
