Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Gmc,yukon xl,19500,1973,104000,automatic,Unknown,excellent,8,gas,Unknown,clean,https://dallas.craigslist.org/ndf/cto/d/plano-deal-of-century-square-body/7836317399.html
Ford,f350 super duty,1900,2000,123000,manual,pickup,fair,6,gas,Unknown,clean,https://dallas.craigslist.org/dal/cto/d/dallas-2000-ford-ranger-xlt-spd/7836316110.html
Nissan,versa sv,8250,2019,51000,automatic,sedan,like new,4,gas,Unknown,clean,https://dallas.craigslist.org/ftw/cto/d/kennedale-2019-nissan-sentra/7836315956.html
Hyundai,Elantra,7800,2014,120000,automatic,Unknown,excellent,Unknown,gas,Unknown,clean,https://dallas.craigslist.org/dal/cto/d/dallas-hyundai-sonata-2014/7836315715.html
Bmw,320i,12500,1990,151000,automatic,sedan,excellent,6,gas,Unknown,clean,https://dallas.craigslist.org/ndf/cto/d/plano-top-bmw-engines-of-its-era-e34/7836313960.html
Hyundai,Elantra,4500,2008,131000,automatic,sedan,excellent,4,gas,KMHDU46D58U379553,clean,https://dallas.craigslist.org/mdf/cto/d/irving-2008-hyundai-elantra/7836312859.html
Ford,f350 super duty,27900,2021,98000,automatic,van,good,6,gas,1FBAX2C89MKA31274,clean,https://dallas.craigslist.org/dal/cto/d/plano-2021-ford-t350-transit-passengers/7836312249.html
Mercedes-Benz,c-class,3900,1975,24000,automatic,sedan,fair,6,gas,Unknown,clean,https://dallas.craigslist.org/mdf/cto/d/keene-1975-mercedes-benz-280c/7836311016.html
Nissan,versa sv,19900,2015,56000,automatic,coupe,good,6,gas,JN1AZ4FHXFM430346,clean,https://dallas.craigslist.org/dal/cto/d/plano-2015-nissan-370z-roadster-sport/7836310954.html
Caddy/Benz,Unknown,11000,2001,31000,automatic,sedan,excellent,8,gas,Unknown,clean,https://dallas.craigslist.org/dal/cto/d/terrell-cars-for-sale/7836305715.html
Chevy,tahoe,1750,2000,200000,automatic,van,fair,8,gas,Unknown,clean,https://dallas.craigslist.org/dal/cto/d/dallas-chevy-express-cargo-van-air-good/7836304893.html
Hummer,H2,11800,2006,158000,automatic,SUV,excellent,Unknown,gas,Unknown,clean,https://dallas.craigslist.org/dal/cto/d/houston-2006-hummer-h2/7836304595.html
Toyota,Camry,10999,2001,200000,automatic,SUV,good,6,gas,Unknown,clean,https://dallas.craigslist.org/ftw/cto/d/abilene-2001-toyota-4runner-4x4/7836303357.html
Toyota,Camry,3800,2005,149646,automatic,sedan,like new,4,gas,Unknown,rebuilt,https://dallas.craigslist.org/dal/cto/d/dallas-2005-toyota-camry/7836302557.html
Hummer,H2,17500,2000,1800,automatic,SUV,excellent,8,diesel,Unknown,clean,https://dallas.craigslist.org/ftw/cto/d/fort-worth-2000-hummer-h1-humvee-truck/7836300344.html
Dodge,ram 1500,8900,2009,8900,automatic,pickup,excellent,6,gas,Unknown,clean,https://dallas.craigslist.org/dal/cto/d/newark-2009-dodge-ram-with-only/7836298429.html
International,Scout 80,6500,1964,90087,automatic,truck,fair,4,gas,Unknown,clean,https://dallas.craigslist.org/sdf/cto/d/granbury-1965-international-harvester/7836298199.html
Nissan,versa sv,9800,2015,112000,automatic,sedan,excellent,4,gas,1N4AL3AP3FC288439,clean,https://dallas.craigslist.org/ftw/cto/d/north-richland-hills-2015-nissan-altima/7836298119.html
Bmw,320i,2400,2007,146000,automatic,sedan,good,Unknown,gas,Unknown,clean,https://dallas.craigslist.org/ftw/cto/d/fort-worth-2007-bmw-550i/7836298011.html
Infiniti,g35,10000,2009,126000,automatic,Unknown,good,6,gas,Unknown,clean,https://dallas.craigslist.org/dal/cto/d/richardson-2009-infiniti-g37-journey/7836297016.html
Chevrolet,silverado 1500,14600,2016,110793,automatic,van,like new,Unknown,gas,Unknown,clean,https://dallas.craigslist.org/mdf/cto/d/mckinney-express/7836295656.html
