Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Honda,Pilot EX-L,6800,2010,164000,automatic,SUV,excellent,4,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/alpharetta-2010-honda-cr-ex-miles/7836223694.html
Infiniti,g37,4500,2010,200000,manual,truck,excellent,Unknown,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/douglasville-infinity-truck-for-sale-in/7836222367.html
Lexus,LS 430,4995,2008,160000,automatic,sedan,excellent,6,gas,Unknown,clean,https://atlanta.craigslist.org/eat/cto/d/decatur-2008-lexus-gs-350/7836215270.html
Toyota,land cruiser,7500,2008,149000,automatic,pickup,good,8,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/norcross-2008-toyota-tundra-sr5-crewcab/7836214651.html
Chrysler,200 200S,4000,2006,227500,automatic,sedan,excellent,4,gas,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/buford-chrysler-pt-cruiser-2006/7836214574.html
Ford,Focus BEV,8750,2006,176000,automatic,pickup,excellent,8,gas,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/alpharetta-2006-ford-f150-9inch-lift/7836205617.html
Pontiac,Buick Olds Cadillac,30,1964,1,other,Unknown,Unknown,Unknown,other,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/marietta-buick-olds-pontiac-cadillac/7836199724.html
Ford,Focus BEV,8500,2006,209000,automatic,pickup,good,8,gas,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/buford-2006-ford-f150-supercrew-fx4/7836199712.html
Ford,Focus BEV,18500,2000,100807,automatic,Unknown,Unknown,Unknown,diesel,Unknown,clean,https://atlanta.craigslist.org/wat/cto/d/temple-2000-f650/7836198380.html
Buick,Reatta,4800,1990,151000,automatic,coupe,excellent,6,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/commerce-1990-buick-reatta-seater-coupe/7836197456.html
Toyota,land cruiser,7990,2011,147200,automatic,minivan,excellent,6,gas,5TDYK3DC9BS147047,clean,https://atlanta.craigslist.org/nat/cto/d/duluth-2011-toyota-sienna-xle/7836196662.html
Nova,Unknown,25000,1973,111111,automatic,Unknown,Unknown,Unknown,gas,Unknown,clean,https://atlanta.craigslist.org/wat/cto/d/douglasville-1973-chevy-nova/7836196269.html
Infiniti,g37,3900,2009,135000,automatic,Unknown,good,6,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/atlanta-2009-infiniti-m35x-all-wheel/7836186060.html
Toyota,land cruiser,22000,2019,69000,automatic,pickup,Unknown,Unknown,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/smyrna-2019-toyota-tacoma/7836184207.html
Jeep,grand cherokee,28500,2015,38000,automatic,SUV,like new,6,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/atlanta-jeep-wrangler-unlinited-sahara/7836180893.html
Bmw,330ci,4500,2006,200000,manual,wagon,good,6,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/grayson-manual-speed-2006-bmw-325xi/7836172652.html
Ford,Focus BEV,14900,2008,169000,automatic,pickup,excellent,8,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/atlanta-2008-ford-350-super-duty-lariat/7836165655.html
Honda,Pilot EX-L,4000,2001,171200,automatic,minivan,fair,Unknown,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/decatur-2001-honda-odyssey/7836161376.html
Audi,Q5 3.0T Premium Plus S Line,1495,2001,241000,manual,sedan,good,4,gas,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/dawsonville-audi-a4-quattro/7836158888.html
Lincoln,Navigator,4950,2006,224309,automatic,SUV,Unknown,8,gas,5LMFU27596LJ10363,clean,https://atlanta.craigslist.org/eat/cto/d/grayson-2006-linocln-navigator/7836152103.html
International,4700,3000,1996,350538,automatic,truck,Unknown,8,diesel,1HTSCABM1TH379086,clean,https://atlanta.craigslist.org/sat/cto/d/rex-1996-international-444-series-truck/7836151945.html
Toyota,land cruiser,20500,2013,94899,automatic,SUV,excellent,6,gas,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/atlanta-2013-toyota-4runner-buckhead/7836151268.html
Cadillac,DTS,2500,2010,148000,automatic,sedan,salvage,4,gas,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/buford-gorgeous-black-on-black-cadi-cts1/7836139260.html
Saab,9-5 Arc,1000,2005,124412,manual,sedan,good,4,gas,YS3ED45A253514370,clean,https://atlanta.craigslist.org/nat/cto/d/cartersville-2005-saab-95/7836138652.html
Chevrolet,silverado 1500,48500,1961,91454,automatic,convertible,good,8,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/anniston-1961-corvette-convertible/7836135542.html
Jaguar,xk8 coupe,13800,2005,86000,automatic,coupe,excellent,8,gas,SAJDA41C552A43747,clean,https://atlanta.craigslist.org/atl/cto/d/atlanta-jaguar-xk8-coupe-mi/7836121183.html
Bmw,330ci,267500,2020,94000,automatic,sedan,like new,6,gas,WBA7T2C08LGF96841,clean,https://atlanta.craigslist.org/nat/cto/d/marietta-2020-bmw-740i/7836117326.html
Chevrolet,silverado 1500,9800,1987,87000,automatic,pickup,excellent,8,gas,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/smyrna-1987-elcamino-ss/7836113779.html
Ford,Focus BEV,6900,2009,137000,automatic,pickup,like new,8,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/alpharetta-2009-ford-150/7836109068.html
Gmc,sierra 1500,5500,2012,189000,automatic,pickup,Unknown,Unknown,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/griffin-2012-gmc-sierra/7836108866.html
Ford,Focus BEV,10500,2015,105000,automatic,pickup,excellent,8,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/alpharetta-2015-ford-250-with-105k-miles/7836107633.html
Isuzu,Trooper LS 4WD with tow package,4000,1995,144850,automatic,SUV,good,6,gas,Unknown,clean,https://atlanta.craigslist.org/wat/cto/d/douglasville-1995-isuzu-trooper-ls-4wd/7836104839.html
Ford,Focus BEV,11500,2015,105000,automatic,pickup,like new,8,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/alpharetta-2015-ford-250/7836104406.html
Dodge,Ram Light Duty 1500,3200,2013,157000,automatic,Unknown,Unknown,Unknown,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/stockbridge-2013-dodge-avenger-miles/7836092076.html
Cadillac,DTS,5500,1993,125000,automatic,coupe,good,8,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/kennesaw-cadillac-coupe-deville-1993/7836089653.html
Bmw,330ci,8000,1998,74000,automatic,Unknown,excellent,4,gas,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/acworth-1998-bmw-z3-roadster/7836088680.html
Pontiac,Buick Olds Cadillac,6500,2005,99256,automatic,hatchback,excellent,4,gas,5Y2SL63895Z442718,clean,https://atlanta.craigslist.org/nat/cto/d/norcross-2005-pontiac-vibe-hatchback/7836082501.html
Toyota,land cruiser,3950,2006,200000,automatic,SUV,good,6,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/conyers-2006-toyota-highlander-sport/7836078912.html
Honda,Pilot EX-L,4350,2007,150000,automatic,minivan,good,6,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/roswell-2007-honda-odyssey/7836074814.html
Chevrolet,silverado 1500,5900,2015,91000,automatic,sedan,excellent,4,gas,1G11B5SL0FF331193,clean,https://atlanta.craigslist.org/atl/cto/d/cumming-2015-chevrolet-malibu-ls-drives/7836069865.html
Hyundai,veloster,5200,2016,96321,automatic,coupe,Unknown,Unknown,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/decatur-2016-hyundai-veloster/7836061825.html
Bmw,330ci,13500,2004,105000,other,convertible,good,6,gas,WBSBR93494PK04948,clean,https://atlanta.craigslist.org/atl/cto/d/stone-mountain-2002-bmw-m3-convertible/7836060362.html
Ford,Focus BEV,16600,1930,1000,manual,other,excellent,4,gas,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/alpharetta-1930-ford-model/7836059711.html
Chevrolet,silverado 1500,4700,2013,103321,automatic,sedan,Unknown,Unknown,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/decatur-2013-chevrolet-cruze/7836058354.html
Lexus,LS 430,6450,2010,170000,automatic,sedan,excellent,8,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/snellville-2010-lexus-ls460/7836055120.html
Honda,Pilot EX-L,4925,2007,159000,automatic,minivan,good,6,gas,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/lawrenceville-2007-honda-odyssey-ex/7836054649.html
Hyundai,veloster,4800,2010,183214,automatic,Unknown,Unknown,Unknown,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/decatur-2010-hyundai-veracruz/7836053133.html
Ford,Focus BEV,5900,2005,219000,automatic,truck,excellent,8,gas,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/lawrenceville-2005-ford-f150-4x4/7836051421.html
Ford,Focus BEV,5500,2013,135000,automatic,van,good,6,gas,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/duluth-2013-ford-e350-econoline-cargo/7836049224.html
Ford,Focus BEV,4900,2006,142000,automatic,pickup,Unknown,Unknown,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/lawrenceville-2006-ford-f150-long-bed/7836044905.html
Bmw,330ci,1500,2003,170000,automatic,sedan,good,6,gas,Unknown,clean,https://atlanta.craigslist.org/eat/cto/d/lilburn-2003-bmw-330i-e46-mtech-sports/7836043810.html
Bmw,330ci,1500,2002,220000,manual,Unknown,good,6,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/atlanta-2000s-bmw-series-coupe-project/7836037896.html
Ford,Focus BEV,4600,2012,189000,automatic,pickup,good,8,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/lawrenceville-2012-ford-f250-super-duty/7836027940.html
Lexus,LS 430,5500,2007,180000,automatic,sedan,like new,6,gas,JTHBJ46G272066905,clean,https://atlanta.craigslist.org/atl/cto/d/atlanta-2007-lexus-es-350/7836026659.html
International,4700,29000,2017,290000,automatic,truck,excellent,4,diesel,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/atlanta-2017-international-4400-reefer/7836022414.html
Audi,Q5 3.0T Premium Plus S Line,16800,2017,83750,automatic,sedan,excellent,4,gas,WAUENAF48HN011833,clean,https://atlanta.craigslist.org/sat/cto/d/senoia-2017-audi-a4-premium-plus-quattro/7836017891.html
Nissan,Frontier,4500,2010,110000,automatic,SUV,good,6,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/atlanta-nissan-murano-2010-sl-4wd-pano/7836016934.html
Lexus,LS 430,15999,2016,99204,automatic,sedan,Unknown,4,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/atlanta-2016-lexus-is200t-sport/7836015108.html
Jaguar,xk8 coupe,1000,2002,162082,automatic,sedan,fair,6,gas,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/winder-2002-jaguar-type-door-sedan-30l/7836012982.html
Mercedes-Benz,SL 63,29999,2013,119122,automatic,convertible,Unknown,8,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/atlanta-2013-mercedes-benz-sl63-amg/7836012453.html
Nissan,Frontier,9999,2005,121657,automatic,coupe,excellent,6,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/atlanta-2005-nissan-350z-enthusiast/7836011080.html
Toyota,land cruiser,4200,2005,183500,automatic,SUV,good,6,gas,Unknown,clean,https://atlanta.craigslist.org/eat/cto/d/lawrenceville-for-sale-toyota/7836003529.html
Toyota,land cruiser,7700,2014,131000,automatic,sedan,Unknown,Unknown,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/lawrenceville-2014-toyota-camry/7836002711.html
Honda,Pilot EX-L,3850,2005,144000,automatic,SUV,Unknown,Unknown,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/lawrenceville-05-honda-pilot-awd/7836001565.html
Chevrolet,silverado 1500,39000,2013,83000,automatic,pickup,like new,8,diesel,Unknown,clean,https://atlanta.craigslist.org/eat/cto/d/montmorenci-duramax-2500-hd-chevrolet/7835999031.html
Gmc,sierra 1500,6500,2013,176123,automatic,SUV,good,4,gas,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/alpharetta-2013-gmc-terrain-private-sale/7835996643.html
Bmw,330ci,7500,2008,155684,automatic,convertible,excellent,6,gas,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/alpharetta-bmw-128i/7835996582.html
Honda,Pilot EX-L,5500,2006,202132,automatic,coupe,excellent,4,gas,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/alpharetta-honda-accord-coupe/7835996520.html
Bmw,330ci,7900,2010,160129,automatic,SUV,good,6,gas,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/alpharetta-bmw-x5-30l-great-car/7835996392.html
Bmw,330ci,7900,2007,159123,automatic,sedan,excellent,6,gas,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/alpharetta-bmw-335i-super-clean-twin/7835996343.html
Bmw,330ci,11900,2011,168512,automatic,SUV,excellent,6,diesel,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/alpharetta-bmw-x5d-diesel-one-owner-all/7835996209.html
Infinity,G35 Immaculate,7900,2008,157213,automatic,SUV,excellent,6,gas,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/alpharetta-infiniti-ex35-private-sale/7835996119.html
Infinity,G35 Immaculate,6500,2009,132331,automatic,sedan,excellent,6,gas,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/alpharetta-2009-infinity-37/7835996067.html
Vw,JETTA WAGON DIESEL,7900,2013,135723,automatic,wagon,excellent,4,diesel,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/alpharetta-2013-vw-jetta-tdi-wagon-hard/7835995909.html
Gmc,sierra 1500,21000,2005,151000,automatic,pickup,excellent,8,diesel,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/montmorenci-duramax-2500hd-gmc-sierra/7835994379.html
Ford,Focus BEV,5750,2008,327000,manual,truck,good,5,gas,Unknown,clean,https://atlanta.craigslist.org/nat/cto/d/ball-ground-2008-ford-250-super-duty/7835993982.html
Duramax,2500HD GMC SIERRA,43000,2019,123000,automatic,pickup,like new,8,diesel,Unknown,clean,https://atlanta.craigslist.org/eat/cto/d/montmorenci-chevrolet-2500-hd-silverado/7835991924.html
Jeep,grand cherokee,41500,2021,56000,automatic,pickup,like new,6,gas,Unknown,clean,https://atlanta.craigslist.org/atl/cto/d/locust-grove-jeep-gladiator-mojave/7835985417.html
