Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Lexus,LS460,6900,2003,232250,automatic,convertible,good,8,gas,JTHFN48Y130048929,clean,https://columbus.craigslist.org/cto/d/grove-city-2003-lexus-sc430/7837492632.html
Jeep,wrangler unlimited sahara 4x4,1250,2011,160000,automatic,SUV,good,4,gas,Unknown,rebuilt,https://columbus.craigslist.org/cto/d/columbus-2011-jeep-compass-4wd/7837463456.html
Dodge,charger,6700,2017,100000,automatic,minivan,like new,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/canal-winchester-2017-dodge-grand/7837441530.html
Dodge,charger,3000,2003,92732,automatic,pickup,fair,8,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/marion-2003-dodge-ram-1500-quad-cab-2wd/7837438863.html
Bmw,x5 xdrive35i,6995,2011,100000,automatic,SUV,excellent,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-2011-bmw-x5-xdrive35i-premium/7837432191.html
Gmc,savana 3500 cutaway,24900,2022,50100,automatic,SUV,excellent,4,gas,3GKALXEV7NL162604,clean,https://columbus.craigslist.org/cto/d/galena-2022-gmc-terrain-denali-awd/7837430358.html
Bmw,x5 xdrive35i,7995,2013,115000,automatic,SUV,excellent,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-2013-bmw-x5-xdrive35i/7837428318.html
Toyota,Prius 5 Hybrid,14500,2017,74000,automatic,SUV,excellent,4,gas,Unknown,rebuilt,https://columbus.craigslist.org/cto/d/plain-city-toyota-rav4/7837391145.html
Mustang,GT,42500,2023,1700,manual,coupe,excellent,8,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-2023-mustang-gt-miles/7837382997.html
Ford,f150 svt raptor,15000,2019,82000,automatic,pickup,good,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/hillsboro-2019-ford-f150-xl/7837362609.html
Cadillac,escalade ext awd,4500,2006,101000,automatic,sedan,good,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-manual-2006-cadillac-cts/7837361448.html
Chevrolet,silverado 1500,17000,1954,88700,manual,sedan,good,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/pickerington-for-sale-1954-chevy-210/7837356937.html
Ford,f150 svt raptor,13800,2009,149900,automatic,van,good,8,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-12-passenger-ford-e350/7837352731.html
Ford,f150 svt raptor,6995,2013,136000,automatic,pickup,excellent,8,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-2013-150-xl/7837351368.html
Gmc,savana 3500 cutaway,4400,2002,160000,automatic,SUV,excellent,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-2002-gmc-envoy/7837347513.html
Ford,f150 svt raptor,16000,2011,212000,automatic,pickup,excellent,8,diesel,Unknown,clean,https://columbus.craigslist.org/cto/d/logan-2011-f250-king-ranch/7837307135.html
Nissan,Sentra,3500,2008,171523,automatic,sedan,good,4,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-2008-nissan-sentra/7837256582.html
Honda,Accord EX,14500,1990,141000,manual,coupe,like new,4,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-1990-honda-civic-si/7837249962.html
Dodge,charger,12500,1968,54000,automatic,sedan,excellent,8,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/groveport-68-dodge-polara-4dr-sedan/7837248481.html
Chevrolet,silverado 1500,8000,2009,244000,automatic,pickup,good,8,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/lancaster-2009-chevy-silverado/7837221195.html
Ford,f150 svt raptor,15000,2016,282000,automatic,pickup,excellent,Unknown,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-2016-ford-f150/7837220816.html
Dodge,charger,5300,2011,168000,automatic,SUV,good,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-2011-dodge-nitro-4wd/7837209456.html
Honda,Accord EX,25500,2019,33400,automatic,SUV,excellent,4,gas,2HKRW2H88KH617003,clean,https://columbus.craigslist.org/cto/d/croton-2019-honda-crv/7837201447.html
Honda,Accord EX,4900,2012,179000,automatic,sedan,excellent,4,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-2012-honda-accord-lx-runs-like/7837200037.html
Ford,f150 svt raptor,5800,2004,127000,automatic,pickup,like new,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-04-ford-ranger-super-cab-low/7837199323.html
Chevy,equinox,4500,2004,163000,automatic,SUV,excellent,8,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-2004-chevy-tahoe-lt-very-solid/7837198755.html
Dodge,charger,3500,2012,186000,automatic,minivan,excellent,6,gas,Unknown,rebuilt,https://columbus.craigslist.org/cto/d/columbus-2012-dodge-grand-caravan-for/7837193658.html
Honda,Accord EX,2900,2007,225000,automatic,sedan,good,4,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/new-albany-2007-honda-accord-ex4d-runs/7837165192.html
Honda,Accord EX,5000,2007,209000,automatic,sedan,excellent,6,gas,1HGCM664X7A016310,clean,https://columbus.craigslist.org/cto/d/columbus-07-honda-accord-30-vtech-obo/7837149888.html
Dodge,charger,12000,2018,95000,automatic,coupe,excellent,6,gas,2C3CDZAG5JH241510,clean,https://columbus.craigslist.org/cto/d/marion-for-sale/7837141594.html
Kia,sorento,8500,2017,150000,automatic,minivan,excellent,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/grove-city-2017-kia-sedona/7837107908.html
