Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Jeep,Cj 4x4,4200,1984,103000,manual,Unknown,excellent,Unknown,gas,Unknown,clean,https://sandiego.craigslist.org/nsd/cto/d/escondido-1984-jeep-cj-4x4-manual/7836407431.html
Gmc,Sierra 1/2 Ton Nominal,14950,1995,123500,automatic,pickup,excellent,8,gas,2GTEC19K0S1500609,clean,https://sandiego.craigslist.org/nsd/cto/d/escondido-classic-95-gmc-sierra-sle/7836406350.html
Ford,f450 super duty,5500,2005,195550,automatic,truck,good,8,gas,Unknown,clean,https://sandiego.craigslist.org/esd/cto/d/lakeside-used-2005-ford-150-supercrew/7836404012.html
Scion,fr-s,12000,2013,118000,automatic,coupe,excellent,Unknown,gas,Unknown,lien,https://sandiego.craigslist.org/ssd/cto/d/imperial-beach-scion-frs/7836403484.html
Porsche,targa,55000,1985,83030,manual,coupe,good,6,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-1985-porsche-911-carrera-targa/7836399001.html
Ford,f450 super duty,5200,1995,186117,automatic,van,fair,8,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/chula-vista-1995-ford-econoline-van/7836397161.html
Chevrolet,corvette,3450,2006,119223,automatic,sedan,good,6,gas,Unknown,clean,https://sandiego.craigslist.org/nsd/cto/d/carlsbad-2006-chevrolet-malibu-maxx-ltz/7836396783.html
Chevrolet,corvette,4550,2012,100000,automatic,sedan,like new,4,gas,Unknown,clean,https://sandiego.craigslist.org/ssd/cto/d/san-diego-2012-chevrolet-cruze-clean/7836396238.html
Toyota,Unknown,14900,2018,171329,automatic,minivan,excellent,6,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/escondido-2018-toyota-sienna-le-clean/7836396217.html
Mercedes,benz e350 4matic,32000,2016,95177,automatic,SUV,good,6,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-2016-mercedes-gle-450/7836395003.html
Nissan,Rogue,4800,2015,141253,automatic,sedan,excellent,4,gas,3N1CN7AP0FL915674,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-2015-nissan-versa-gas-saver/7836394939.html
Ford,f450 super duty,4700,2013,150000,automatic,SUV,like new,Unknown,gas,Unknown,clean,https://sandiego.craigslist.org/nsd/cto/d/escondido-2010-ford-edge-sel-awd/7836393426.html
Bmw,335i,11500,2018,105140,automatic,sedan,excellent,4,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-2018-bmw-430i-gran-coupe-105k/7836392710.html
Nissan,Rogue,5200,2015,128471,automatic,sedan,excellent,4,gas,3N1CN7AP5FL810547,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-2015-nissan-versa-clean/7836392297.html
Pathfinder,Unknown,5500,2003,139000,automatic,SUV,Unknown,Unknown,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-nissan-pathfinder/7836389975.html
Toyota,Unknown,3500,2001,154632,automatic,minivan,excellent,6,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-2001-toyota-sienna/7836389128.html
Chevrolet,corvette,24900,1970,66000,automatic,coupe,good,8,gas,Unknown,clean,https://sandiego.craigslist.org/esd/cto/d/spring-valley-1970-corvette-top/7836386124.html
Infiniti,G37,5950,2009,110000,automatic,sedan,like new,6,gas,Unknown,clean,https://sandiego.craigslist.org/ssd/cto/d/san-diego-2009-infiniti-g37-clean-title/7836385837.html
Ford,f450 super duty,10999,2011,113154,automatic,pickup,good,6,gas,1FTMF1CM0BFA79741,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-2011-ford-150-xl-flex-fuel/7836382586.html
Chevy,tahoe,5800,1969,123,automatic,Unknown,good,Unknown,gas,Unknown,clean,https://sandiego.craigslist.org/nsd/cto/d/escondido-1969-chevy-el-camino/7836381771.html
Toyota,Unknown,7200,2002,140000,manual,Unknown,excellent,Unknown,gas,Unknown,clean,https://sandiego.craigslist.org/nsd/cto/d/escondido-2002-toyota-mr2/7836380641.html
Bmw,335i,6950,2007,98352,automatic,SUV,excellent,8,gas,Unknown,clean,https://sandiego.craigslist.org/ssd/cto/d/imperial-beach-beautiful-2007-bmw-x5/7836379624.html
Mazda,3,4400,2009,200000,automatic,SUV,Unknown,4,gas,Unknown,clean,https://sandiego.craigslist.org/nsd/cto/d/fallbrook-2009-mazda-speed/7836379022.html
Jeep,Cj 4x4,7000,1985,208200,manual,Unknown,good,6,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/solana-beach-1985-jeep-cj7/7836378111.html
Toyota,Unknown,10995,2014,85000,automatic,hatchback,Unknown,Unknown,hybrid,JTDKN3DU8E1769677,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-2014-toyota-prius-in-great/7836377189.html
