Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Nissan,rogue,1950,2004,200000,automatic,truck,Unknown,6,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/bensalem-2004-nissan-pathfiner-se-35l/7836130457.html
Honda,odyssey,8799,2011,83000,automatic,sedan,excellent,4,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/delanco-2011-honda-civic-lx-sedan-very/7836109038.html
Chevrolet,SILVERADO 1500,6000,2006,112000,automatic,van,good,Unknown,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/ramsey-express-work-van/7836104428.html
Chevy,Silverado 2500hd,5800,2019,151000,automatic,Unknown,good,4,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2019-chevy-malibu/7836072507.html
Ford,edge sel,7950,2010,117450,automatic,van,Unknown,Unknown,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/hackensack-2010-ford-extended-lift-van/7836072062.html
Acura,rdx awd,16500,2017,64500,automatic,SUV,excellent,4,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/holmes-2017-acura-rdx-awd/7836072014.html
Ford,edge sel,6950,2010,140450,automatic,van,Unknown,Unknown,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/2010-ford-passenger-van-or-cargo-van/7836071861.html
Nissan,rogue,13500,2017,57000,automatic,SUV,excellent,6,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/holmes-2017-nissan-murano-sl-awd/7836071796.html
Ford,edge sel,7600,2006,241700,automatic,pickup,good,8,diesel,Unknown,clean,https://philadelphia.craigslist.org/cto/d/south-harrison-township-2006-ford-f250/7835996462.html
Chevrolet,SILVERADO 1500,7000,2019,160000,automatic,convertible,salvage,6,gas,Unknown,lien,https://philadelphia.craigslist.org/cto/d/philadelphia-chevrolet-camaro-2019/7835981087.html
Chevrolet,SILVERADO 1500,7350,2016,73763,automatic,sedan,excellent,4,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2016-chevrolet-cruze/7835963324.html
Audi,a4,12550,2011,69120,automatic,SUV,excellent,6,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2011-audi-q5-line-32-one/7835962870.html
Subaru,Outback,1,2014,240000,automatic,SUV,Unknown,4,gas,4S4BRBAC6E3211126,clean,https://philadelphia.craigslist.org/cto/d/wynnewood-2014-subaru-outback-240k-miles/7835961210.html
Vw,passat,25000,1992,136000,manual,van,excellent,5,diesel,Unknown,clean,https://philadelphia.craigslist.org/cto/d/phoenixville-1992-vw-eurovan-westfalia/7835956709.html
Gmc,sierra 1500,9400,2008,120195,automatic,van,excellent,Unknown,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2008-gmc-savannah-2500/7835950852.html
Toyota,prius prime,27000,2018,17128,automatic,pickup,like new,6,gas,5TFUY5F19JX765224,rebuilt,https://philadelphia.craigslist.org/cto/d/philadelphia-2018-toyota-tundra-double/7835938379.html
Ford,edge sel,8000,2004,178400,automatic,pickup,excellent,6,gas,1FTZR15EX4PB33837,clean,https://philadelphia.craigslist.org/cto/d/phoenixville-ford-ranger-2004-xlt-4x4/7835929876.html
Land,Rover Range Rover,3250,2004,131000,automatic,SUV,fair,8,gas,SALME11484A166883,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2004-land-rover-range/7835925653.html
Honda,odyssey,9900,2016,162000,automatic,SUV,like new,4,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2016-honda-crv-ex-clean/7835889543.html
Toyota,prius prime,4200,2007,197089,automatic,sedan,excellent,4,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/feasterville-trevose-2007-toyota-camry/7835881002.html
Subaru,Outback,5800,2017,93362,automatic,wagon,like new,4,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-subaru-crosstrek-2017/7835877007.html
Lexus,rx 400h awd,5149,2001,218000,automatic,sedan,excellent,8,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/townsend-lexus-ls430-lexus-flagship/7835861704.html
Chevrolet,SILVERADO 1500,6500,2011,69840,automatic,sedan,excellent,6,gas,2G1WG5EK8B1109495,rebuilt,https://philadelphia.craigslist.org/cto/d/elkins-park-car-for-sale/7835852115.html
Hyundai,santa fe,1600,2003,85000,automatic,SUV,excellent,4,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/newtown-hyundai/7835850352.html
Toyota,prius prime,3500,2011,195000,automatic,sedan,fair,4,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2011-toyota-camry/7835834577.html
Jeep,Wrangler X,8500,2004,110100,automatic,SUV,Unknown,Unknown,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/westville-2004-jeep-wrangler-low-miles/7835809655.html
Honda,odyssey,8995,2014,99000,automatic,sedan,good,4,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/ridley-park-2014-honda-civic/7835803503.html
Buick,rendvous,1500,2006,22000,automatic,SUV,good,6,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/kennett-square-buick-rendezous/7835795337.html
Hyundai,santa fe,4300,2009,80000,automatic,sedan,excellent,4,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/cherry-hill-2009-hyundai-sonata/7835793525.html
Ford,edge sel,6500,2016,100000,automatic,SUV,excellent,4,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/ridley-park-2016-ford-escape/7835790312.html
Jeep,Wrangler X,31500,2019,26542,automatic,SUV,excellent,6,gas,1C4HJXDG8KW614388,clean,https://philadelphia.craigslist.org/cto/d/horsham-2019-jeep-wrangler-jl-unlimited/7835785883.html
Nissan,rogue,5900,2010,119800,automatic,sedan,good,4,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/levittown-2010-nissan-altima-owner/7835785766.html
Acura,rdx awd,6900,2014,162000,automatic,sedan,like new,6,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/croydon-2014-acura-tl-sh-awd-aspec/7835780312.html
Lexus,rx 400h awd,8990,2011,128000,automatic,sedan,good,6,gas,JTHBK1EG7B2418317,clean,https://philadelphia.craigslist.org/cto/d/richboro-lexus-es/7835779488.html
Chevrolet,SILVERADO 1500,900,1999,100000,automatic,SUV,fair,6,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-1999-chevy-blazer-for/7835767103.html
Ram,1500 crew cab,17500,2017,123900,automatic,pickup,good,Unknown,gas,Unknown,salvage,https://philadelphia.craigslist.org/cto/d/ardmore-2017-ram/7835737103.html
Oldsmobile,442,47500,1972,300,manual,coupe,good,8,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/warrington-1972-oldsmobile-442/7835736928.html
Ford,edge sel,7200,2014,117000,automatic,van,excellent,Unknown,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2014-ford-transit-connect/7835733597.html
Chevy,Silverado 2500hd,2250,2005,200000,automatic,minivan,Unknown,6,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2005-chevy-astro-van-43l/7835724438.html
