Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Toyota,Tundra Limited,4500,2006,176000,automatic,pickup,good,6,gas,Unknown,clean,https://seattle.craigslist.org/sno/cto/d/edmonds-2006-toyota-tundra/7836297495.html
Jeep,grand cherokee limited,32900,2018,51600,automatic,Unknown,excellent,Unknown,gas,Unknown,clean,https://seattle.craigslist.org/sno/cto/d/marysville-2018-jeep-jk-willys-gobi/7836294497.html
Ford,f350 super duty,19000,2007,53000,automatic,truck,excellent,8,diesel,Unknown,clean,https://seattle.craigslist.org/see/cto/d/kirkland-2007-box-truck/7836287768.html
Vw,beetle,3500,2007,134525,manual,hatchback,excellent,Unknown,gas,Unknown,clean,https://seattle.craigslist.org/see/cto/d/seattle-2007-vw-rabbit-25l/7836269148.html
Toyota,Tundra Limited,3800,2002,235000,automatic,SUV,good,6,gas,Unknown,clean,https://seattle.craigslist.org/see/cto/d/seattle-2002-toyota-highlander-limited/7836269064.html
Mercedes,benz 450SEL,6500,2005,105842,automatic,sedan,excellent,6,gas,Unknown,clean,https://seattle.craigslist.org/see/cto/d/seattle-2005-mercedes-benz-class-320/7836269020.html
Ford,f350 super duty,15000,2005,245000,automatic,SUV,good,10,gas,Unknown,clean,https://seattle.craigslist.org/sno/cto/d/monroe-2005-ford-excursion/7836258617.html
Ford,f350 super duty,3200,1990,146000,automatic,pickup,good,Unknown,gas,Unknown,clean,https://seattle.craigslist.org/see/cto/d/renton-very-good-engine-4x4-long-bed/7836255298.html
Toyota,Tundra Limited,10500,2010,138000,automatic,hatchback,good,4,hybrid,JTDKN3DU9A0002260,clean,https://seattle.craigslist.org/est/cto/d/sammamish-2010-toyota-prius-iv-solar/7836251226.html
Kia,optima,5995,2008,149711,automatic,minivan,good,Unknown,gas,Unknown,clean,https://seattle.craigslist.org/oly/cto/d/tenino-2008-kia-sedona-low-miles/7836249654.html
Scion,xb,5400,2009,70000,automatic,Unknown,excellent,4,gas,Unknown,rebuilt,https://seattle.craigslist.org/see/cto/d/kirkland-scion-xb/7836247579.html
Chevy,express 1500,5900,2008,180000,automatic,SUV,excellent,8,gas,Unknown,clean,https://seattle.craigslist.org/see/cto/d/seattle-2008-chevy-tahoe-ltz-4wd-lk/7836247153.html
Audi,s4,14900,2013,106000,automatic,convertible,like new,6,gas,Unknown,rebuilt,https://seattle.craigslist.org/see/cto/d/seattle-2013-audi-s5-quattro-convertible/7836246561.html
Mitsubishi,Delica L300,20000,1991,168000,manual,Unknown,Unknown,Unknown,diesel,Unknown,clean,https://seattle.craigslist.org/see/cto/d/houston-1991-mitsubishi-l300-rare-lhd/7836245548.html
Toyota,Tundra Limited,28995,2021,14876,automatic,sedan,like new,4,gas,Unknown,clean,https://seattle.craigslist.org/see/cto/d/2021-toyota-camry-le-awd/7836244113.html
Hd,crewcab4x4,13800,2008,192000,automatic,truck,excellent,8,diesel,Unknown,clean,https://seattle.craigslist.org/tac/cto/d/graham-2008-crew-4x4-desil/7836243165.html
Ford,f350 super duty,500,1900,5000090,other,pickup,salvage,12,electric,Unknown,missing,https://seattle.craigslist.org/see/cto/d/everett-dots-f150/7836243111.html
Oldsmobile,cutlass,16500,1976,40000,automatic,coupe,excellent,8,gas,1234567890,clean,https://seattle.craigslist.org/see/cto/d/grants-pass-immaculate-1976-olds/7836242324.html
Subaru,legacy wagon,19000,2019,24750,automatic,hatchback,excellent,4,gas,Unknown,clean,https://seattle.craigslist.org/see/cto/d/seattle-subaru-impreza-hatchback-2019/7836240869.html
Chevy,express 1500,900,1997,180000,automatic,van,Unknown,8,gas,Unknown,clean,https://seattle.craigslist.org/oly/cto/d/lakewood-1997-chevy-van-2500-needs/7836240731.html
Honda,civic lx,1500,2002,220000,automatic,Unknown,Unknown,4,gas,Unknown,clean,https://seattle.craigslist.org/oly/cto/d/lakewood-2002-honda-civic-automatic/7836240681.html
Mazda,6,3500,2007,172000,automatic,Unknown,Unknown,Unknown,gas,Unknown,clean,https://seattle.craigslist.org/oly/cto/d/lakewood-2007-maxda-cx9/7836240634.html
